interaction_id,date_id,account_id,channel_id,interaction_type,interaction_rating
811,18,22043,3,ATM Transaction,4
812,179,15840,3,Branch Visit,5
813,33,25970,3,ATM Transaction,2
814,125,5004,4,Online Query,1
815,24,20786,4,Online Query,1
816,250,2227,3,Online Query,1
817,69,25991,1,Online Query,1
818,82,25485,5,Branch Visit,2
819,52,28297,1,Support Call,3
820,197,15135,2,ATM Transaction,1
821,333,6066,2,ATM Transaction,3
822,236,28732,5,ATM Transaction,2
823,15,25254,3,Online Query,2
824,17,10071,4,Online Query,3
825,55,15804,3,Support Call,2
826,276,22574,2,Branch Visit,5
827,10,22617,5,ATM Transaction,3
828,274,25229,5,ATM Transaction,1
829,146,20403,2,Support Call,1
830,26,17276,3,Support Call,2
831,363,19748,3,Online Query,3
832,266,8000,5,ATM Transaction,1
833,91,25650,3,Branch Visit,3
834,184,22411,1,ATM Transaction,5
835,291,3443,1,ATM Transaction,2
836,364,19898,1,Online Query,2
837,262,11800,4,ATM Transaction,4
838,55,8924,2,Support Call,5
839,325,7176,3,ATM Transaction,5
840,110,24281,2,ATM Transaction,4
841,301,12424,4,ATM Transaction,3
842,176,13329,4,ATM Transaction,2
843,59,3497,5,Support Call,3
844,95,6331,2,Online Query,5
845,295,17412,3,ATM Transaction,4
846,278,7319,4,Online Query,3
847,180,23979,1,Support Call,4
848,343,22394,2,Branch Visit,4
849,322,2927,4,ATM Transaction,2
850,355,23118,5,Branch Visit,2
851,295,25786,4,Branch Visit,5
852,29,12952,5,Support Call,3
853,201,2221,4,Branch Visit,1
854,64,4374,1,Branch Visit,1
855,246,216,2,ATM Transaction,2
856,149,2616,3,Online Query,3
857,150,21150,4,Support Call,3
858,316,25948,4,Support Call,4
859,289,29815,1,ATM Transaction,2
860,1,2528,1,Support Call,2
861,250,18154,1,Support Call,4
862,169,14635,2,Online Query,2
863,132,23792,3,Support Call,5
864,187,8032,4,Online Query,5
865,103,7326,5,Online Query,2
866,275,8343,5,Online Query,1
867,181,12,5,Support Call,4
868,34,2164,4,Online Query,1
869,230,4770,2,Support Call,3
870,236,1079,4,Branch Visit,3
871,273,27939,3,ATM Transaction,2
872,43,1210,3,Online Query,3
873,63,23292,2,Branch Visit,1
874,323,1039,5,ATM Transaction,4
875,223,11439,3,ATM Transaction,1
876,301,9021,2,Support Call,1
877,303,3013,3,Branch Visit,4
878,122,15396,5,Online Query,5
879,113,19739,5,Online Query,4
880,225,22628,1,Branch Visit,4
881,362,19145,2,ATM Transaction,3
882,298,9959,5,Branch Visit,5
883,285,12029,1,ATM Transaction,3
884,234,11004,2,Support Call,4
885,160,25705,1,ATM Transaction,3
886,328,17841,2,Online Query,3
887,12,16988,1,ATM Transaction,5
888,193,14384,3,Online Query,2
889,287,2259,3,ATM Transaction,3
890,77,28674,2,ATM Transaction,5
891,288,5373,2,Branch Visit,4
892,340,16962,3,Support Call,4
893,84,1708,1,Branch Visit,5
894,306,1611,1,Online Query,4
895,182,20119,5,Branch Visit,3
896,306,5705,2,ATM Transaction,5
897,239,25176,5,Support Call,1
898,321,6012,3,Branch Visit,3
899,351,15233,2,Support Call,3
900,102,20196,4,Branch Visit,5
901,266,27960,3,ATM Transaction,3
902,212,22961,5,Online Query,3
903,102,18285,3,Support Call,4
904,228,17315,4,ATM Transaction,2
905,18,25513,2,Branch Visit,1
906,87,4547,1,Online Query,5
907,70,13004,4,ATM Transaction,3
908,116,24079,4,ATM Transaction,4
909,120,21151,1,Online Query,2
910,318,18190,1,Support Call,1
911,208,20714,3,Branch Visit,1
912,321,8066,2,ATM Transaction,2
913,290,22214,3,Online Query,4
914,296,23347,4,ATM Transaction,1
915,50,27250,4,Online Query,1
916,231,25534,3,ATM Transaction,3
917,309,27257,3,Online Query,1
918,293,22041,4,Branch Visit,3
919,257,23796,1,Support Call,5
920,168,8592,1,Online Query,1
921,36,20622,1,ATM Transaction,5
922,92,7077,3,Branch Visit,2
923,277,19863,5,ATM Transaction,4
924,5,16084,1,Branch Visit,4
925,12,29539,1,ATM Transaction,3
926,200,25123,4,Online Query,3
927,305,16744,3,ATM Transaction,4
928,7,10153,4,Support Call,2
929,186,25313,4,Branch Visit,5
930,22,19304,4,Online Query,2
931,182,25813,3,ATM Transaction,5
932,315,10149,2,Branch Visit,1
933,21,8537,4,Branch Visit,5
934,206,11296,1,ATM Transaction,1
935,191,28866,1,ATM Transaction,4
936,228,13225,3,Branch Visit,5
937,363,5920,2,Branch Visit,1
938,49,24092,2,Support Call,2
939,44,16404,3,ATM Transaction,4
940,161,18331,5,Online Query,3
941,159,12137,2,Online Query,5
942,302,11206,2,Support Call,4
943,88,28798,5,ATM Transaction,5
944,60,388,2,Online Query,5
945,55,7492,1,Online Query,4
946,210,21323,2,Online Query,1
947,39,13648,2,Support Call,3
948,9,27498,5,Support Call,5
949,301,8911,3,ATM Transaction,4
950,326,6799,5,Branch Visit,4
951,138,18893,1,Online Query,2
952,13,6132,2,Support Call,5
953,261,21490,3,ATM Transaction,2
954,349,9040,4,Online Query,5
955,15,22444,1,ATM Transaction,5
956,34,11359,4,Online Query,2
957,293,9209,1,Branch Visit,3
958,100,29026,4,ATM Transaction,2
959,330,22452,1,ATM Transaction,4
960,76,1080,3,ATM Transaction,5
961,216,26190,1,Support Call,2
962,271,8787,2,Support Call,1
963,264,21303,2,Branch Visit,4
964,207,25107,2,ATM Transaction,3
965,296,29514,4,Support Call,2
966,226,1099,2,Branch Visit,5
967,132,27570,4,ATM Transaction,4
968,109,19026,3,Branch Visit,4
969,62,6061,1,ATM Transaction,1
970,86,20384,3,Online Query,5
971,119,14808,3,ATM Transaction,3
972,101,26337,5,Online Query,3
973,233,5315,5,Support Call,5
974,298,21694,2,Online Query,1
975,46,25706,5,Branch Visit,5
976,294,4068,5,Support Call,3
977,165,5376,4,ATM Transaction,2
978,191,1390,4,Branch Visit,5
979,79,27431,1,Branch Visit,4
980,201,17605,3,ATM Transaction,3
981,52,6629,4,ATM Transaction,4
982,261,22145,4,Branch Visit,5
983,133,1719,2,Online Query,4
984,222,18832,1,ATM Transaction,2
985,202,26851,4,Branch Visit,5
986,208,8728,5,Online Query,3
987,74,1814,5,Branch Visit,4
988,248,8067,2,Support Call,4
989,77,14559,4,Online Query,4
990,199,8084,2,ATM Transaction,2
991,223,28258,1,Support Call,2
992,162,26931,4,Support Call,5
993,259,11502,4,ATM Transaction,5
994,222,27340,5,Online Query,4
995,30,27937,4,Support Call,4
996,26,5976,3,Branch Visit,2
997,263,7174,2,Branch Visit,4
998,311,23834,2,Branch Visit,5
999,120,5460,5,ATM Transaction,2
1000,158,48,3,ATM Transaction,5
1001,200,23046,1,Branch Visit,5
1002,258,12839,4,Online Query,3
1003,292,27710,1,Support Call,1
1004,31,6737,4,Support Call,5
1005,335,15427,5,Online Query,4
1006,327,23,4,ATM Transaction,4
1007,356,20932,3,Online Query,1
1008,107,3748,4,Branch Visit,3
1009,31,14237,2,Online Query,1
1010,364,26122,4,Online Query,4
1011,237,21927,5,ATM Transaction,3
1012,322,17682,2,Online Query,4
1013,91,19191,3,ATM Transaction,5
1014,338,9931,4,Online Query,3
1015,116,12029,1,ATM Transaction,1
1016,128,20944,3,Support Call,1
1017,192,5452,2,Online Query,2
1018,279,6132,1,Support Call,4
1019,148,17197,2,Support Call,3
1020,276,15058,2,Branch Visit,2
1021,154,5958,1,Support Call,4
1022,361,8432,2,Support Call,3
1023,293,533,1,ATM Transaction,4
1024,84,8514,3,Online Query,2
1025,286,26518,2,ATM Transaction,2
1026,206,27321,5,Online Query,2
1027,226,24888,2,Branch Visit,5
1028,335,24642,3,Branch Visit,1
1029,14,14132,3,Support Call,3
1030,255,630,3,Online Query,3
1031,244,8689,5,Support Call,3
1032,353,9189,2,ATM Transaction,1
1033,175,15090,4,Support Call,2
1034,27,1253,3,Branch Visit,2
1035,360,28352,4,Branch Visit,3
1036,208,17425,2,Online Query,2
1037,42,24529,3,Online Query,3
1038,116,1124,4,Online Query,1
1039,324,25069,3,Online Query,1
1040,180,1565,5,Branch Visit,2
1041,301,1212,3,ATM Transaction,4
1042,91,3321,4,Online Query,3
1043,54,11060,2,ATM Transaction,3
1044,64,4421,3,ATM Transaction,1
1045,206,3682,4,Branch Visit,2
1046,96,8584,5,Online Query,2
1047,77,9034,4,Support Call,3
1048,160,21964,1,ATM Transaction,3
1049,87,25147,1,ATM Transaction,4
1050,171,12940,2,Online Query,2
1051,51,28673,2,Support Call,3
1052,294,2802,2,Online Query,4
1053,260,27262,5,Branch Visit,3
1054,345,22090,4,ATM Transaction,4
1055,163,28236,1,Support Call,2
1056,181,1043,1,Online Query,4
1057,94,8090,2,Support Call,4
1058,218,10363,5,Online Query,5
1059,88,384,1,Online Query,3
1060,277,23208,3,ATM Transaction,1
1061,119,5155,3,Branch Visit,4
1062,337,7153,5,Support Call,1
1063,111,18548,2,Branch Visit,1
1064,202,15639,4,Online Query,5
1065,82,10205,5,Support Call,3
1066,154,16335,3,Support Call,3
1067,336,26096,4,Support Call,3
1068,333,2604,2,ATM Transaction,3
1069,360,15844,1,ATM Transaction,5
1070,202,3522,2,ATM Transaction,3
1071,89,13590,5,Branch Visit,3
1072,69,17847,5,ATM Transaction,3
1073,327,6750,4,Branch Visit,5
1074,205,6888,4,Online Query,4
1075,69,4021,3,Online Query,3
1076,7,20344,1,Support Call,3
1077,155,7939,4,Online Query,1
1078,104,13521,1,ATM Transaction,1
1079,129,23980,5,Support Call,5
1080,125,23759,4,Online Query,5
1081,159,24521,5,Online Query,4
1082,193,16120,3,Support Call,2
1083,365,26920,5,Online Query,3
1084,118,25334,5,Branch Visit,1
1085,154,10623,5,Branch Visit,4
1086,186,22268,2,Branch Visit,2
1087,216,19043,1,Support Call,5
1088,347,24090,4,Branch Visit,3
1089,72,27898,1,Branch Visit,3
1090,87,17076,1,Online Query,3
1091,182,16445,5,Branch Visit,5
1092,112,25598,5,ATM Transaction,5
1093,35,28214,1,Support Call,5
1094,265,21283,5,Branch Visit,4
1095,34,28889,3,Online Query,4
1096,22,28513,1,ATM Transaction,3
1097,1,4000,3,Support Call,1
1098,102,15597,1,Branch Visit,4
1099,78,23718,1,Online Query,3
1100,235,20338,4,Support Call,3
1101,79,26592,2,Online Query,3
1102,46,8321,2,ATM Transaction,5
1103,24,22619,4,Support Call,4
1104,102,15540,2,ATM Transaction,3
1105,229,26085,3,Branch Visit,4
1106,195,13221,2,ATM Transaction,1
1107,336,26243,5,Support Call,3
1108,295,26820,2,ATM Transaction,3
1109,70,8332,3,ATM Transaction,5
1110,287,5435,1,Branch Visit,5
1111,323,7064,2,Online Query,1
1112,67,3652,2,ATM Transaction,4
1113,13,14069,1,Support Call,2
1114,59,4781,4,ATM Transaction,1
1115,273,29392,2,Online Query,4
1116,112,12280,3,Support Call,3
1117,130,18666,1,Support Call,5
1118,102,16279,3,Online Query,3
1119,30,1419,4,Branch Visit,5
1120,9,1152,4,ATM Transaction,5
1121,97,18883,4,ATM Transaction,2
1122,93,19406,2,Support Call,4
1123,286,7774,2,Branch Visit,4
1124,149,18009,5,Support Call,4
1125,62,16781,4,Branch Visit,5
1126,147,21564,2,Branch Visit,2
1127,6,2166,2,Support Call,4
1128,324,10338,4,Branch Visit,2
1129,299,7934,1,Support Call,2
1130,164,4021,2,Online Query,5
1131,125,26436,4,Branch Visit,3
1132,7,3556,5,Branch Visit,2
1133,227,19421,5,ATM Transaction,3
1134,88,10598,5,ATM Transaction,3
1135,5,26039,2,Online Query,4
1136,332,16658,2,Support Call,2
1137,212,9589,2,ATM Transaction,4
1138,176,2097,5,ATM Transaction,4
1139,271,11576,5,Support Call,5
1140,249,27995,3,Online Query,1
1141,53,27525,5,ATM Transaction,4
1142,55,5449,1,Online Query,5
1143,307,30000,1,Branch Visit,3
1144,241,4151,5,Online Query,4
1145,80,27276,3,ATM Transaction,1
1146,162,588,3,Online Query,2
1147,59,29491,4,ATM Transaction,3
1148,221,96,5,Support Call,4
1149,280,25263,2,ATM Transaction,4
1150,203,22138,2,Online Query,4
1151,79,19262,3,ATM Transaction,4
1152,328,14648,5,ATM Transaction,1
1153,299,7126,3,Support Call,5
1154,171,27408,5,ATM Transaction,2
1155,30,701,3,ATM Transaction,3
1156,350,4195,3,Branch Visit,3
1157,332,4829,2,Branch Visit,5
1158,95,21904,4,ATM Transaction,2
1159,205,17357,2,Support Call,2
1160,360,1714,1,ATM Transaction,2
1161,291,27870,1,Branch Visit,5
1162,120,26763,5,Branch Visit,5
1163,165,8430,2,ATM Transaction,5
1164,278,3663,3,Branch Visit,1
1165,28,29961,3,Online Query,3
1166,287,5584,5,Branch Visit,1
1167,270,21967,2,ATM Transaction,1
1168,273,7279,5,Branch Visit,3
1169,131,25832,4,ATM Transaction,2
1170,295,1933,5,Branch Visit,2
1171,341,780,1,Support Call,5
1172,298,16883,3,ATM Transaction,4
1173,305,11840,1,ATM Transaction,4
1174,138,21454,5,ATM Transaction,3
1175,185,12769,2,Support Call,4
1176,41,1122,2,Support Call,4
1177,184,7808,3,Branch Visit,1
1178,342,4899,2,Branch Visit,3
1179,92,16953,1,Branch Visit,3
1180,234,25266,4,Branch Visit,5
1181,33,14793,3,ATM Transaction,2
1182,95,19813,4,Branch Visit,5
1183,203,12211,4,Support Call,1
1184,20,5108,4,Online Query,1
1185,10,6491,2,Support Call,1
1186,295,16506,3,ATM Transaction,5
1187,52,8232,5,Branch Visit,4
1188,235,10190,2,Branch Visit,5
1189,348,13951,2,ATM Transaction,5
1190,101,9086,5,Branch Visit,3
1191,359,17620,2,Branch Visit,3
1192,86,25442,2,ATM Transaction,5
1193,216,29206,4,Online Query,5
1194,331,8178,5,Branch Visit,2
1195,27,5328,2,Branch Visit,5
1196,11,12553,4,Online Query,2
1197,357,29021,3,Online Query,2
1198,77,10157,5,ATM Transaction,4
1199,356,28283,1,Support Call,2
1200,55,29318,4,Support Call,2
1201,33,26149,2,Branch Visit,4
1202,300,28138,2,Support Call,2
1203,343,8197,2,Support Call,4
1204,140,6643,3,Branch Visit,4
1205,313,3814,5,Online Query,1
1206,101,3895,3,Support Call,2
1207,315,28648,1,Branch Visit,5
1208,321,2913,2,Online Query,5
1209,156,23639,5,Branch Visit,5
1210,47,20063,5,ATM Transaction,2
1211,2,12579,1,Support Call,3
1212,176,7189,3,Support Call,2
1213,342,15086,1,ATM Transaction,5
1214,315,28390,2,Support Call,3
1215,9,14035,1,Branch Visit,1
1216,14,23546,3,Online Query,1
1217,332,16467,4,Branch Visit,1
1218,46,11772,3,Support Call,4
1219,98,11402,4,Branch Visit,1
1220,1,28825,4,Support Call,4
1221,244,5886,1,Online Query,1
1222,200,21189,4,ATM Transaction,1
1223,329,2787,3,Online Query,3
1224,100,27755,2,Support Call,4
1225,74,25229,1,Branch Visit,3
1226,28,15528,1,Support Call,5
1227,58,18370,1,Support Call,4
1228,205,10335,5,Support Call,2
1229,74,15384,1,Branch Visit,2
1230,69,9577,2,Branch Visit,1
1231,341,1302,1,Support Call,4
1232,184,24150,3,Support Call,4
1233,85,9501,4,ATM Transaction,5
1234,103,4659,4,Support Call,1
1235,248,27829,2,Online Query,2
1236,45,20429,4,Online Query,1
1237,285,10224,5,Support Call,5
1238,172,3198,3,Online Query,2
1239,56,21149,1,Branch Visit,2
1240,29,2664,2,ATM Transaction,2
1241,19,8713,2,ATM Transaction,5
1242,302,19408,4,Support Call,1
1243,97,25513,1,Online Query,1
1244,58,25758,2,ATM Transaction,5
1245,36,5214,5,Online Query,5
1246,348,14109,5,Support Call,1
1247,129,22367,2,ATM Transaction,4
1248,321,25079,5,Branch Visit,4
1249,60,21735,1,Online Query,1
1250,244,26996,3,Branch Visit,2
1251,66,7278,1,Online Query,5
1252,155,25738,4,ATM Transaction,4
1253,130,14120,3,Support Call,4
1254,99,19792,4,Support Call,4
1255,68,10727,4,ATM Transaction,1
1256,345,20661,5,Online Query,5
1257,268,13593,4,Branch Visit,2
1258,47,17519,3,Online Query,5
1259,346,9645,4,Online Query,5
1260,120,10797,2,ATM Transaction,4
1261,168,914,2,Online Query,3
1262,302,20185,1,Support Call,1
1263,349,2046,1,ATM Transaction,4
1264,228,9669,1,Online Query,3
1265,279,24646,2,ATM Transaction,5
1266,65,17426,2,Support Call,4
1267,204,6471,2,ATM Transaction,2
1268,209,17702,3,ATM Transaction,2
1269,329,9221,2,Online Query,4
1270,237,4051,5,Online Query,5
1271,77,21820,5,Branch Visit,4
1272,232,28108,2,Online Query,4
1273,149,29659,3,Online Query,4
1274,347,9187,5,Online Query,2
1275,225,629,2,Support Call,2
1276,296,29115,4,ATM Transaction,1
1277,185,7582,4,Online Query,4
1278,344,1458,1,ATM Transaction,5
1279,278,27547,3,Online Query,1
1280,32,10522,2,ATM Transaction,3
1281,123,27611,1,Branch Visit,1
1282,217,11133,4,Branch Visit,1
1283,306,20005,3,Support Call,5
1284,32,3742,2,ATM Transaction,2
1285,111,21427,1,Branch Visit,4
1286,327,4225,3,Online Query,3
1287,198,8619,5,Branch Visit,2
1288,263,4673,5,ATM Transaction,3
1289,29,7381,1,Branch Visit,4
1290,166,25726,5,Online Query,3
1291,108,28413,3,Support Call,5
1292,155,9201,3,Branch Visit,1
1293,172,24610,2,Online Query,1
1294,337,10783,1,Support Call,2
1295,40,29786,5,Support Call,1
1296,137,13424,4,Branch Visit,5
1297,255,14236,2,Online Query,2
1298,145,21219,5,Branch Visit,5
1299,346,20032,3,Support Call,1
1300,132,1931,2,ATM Transaction,5
1301,107,11090,2,ATM Transaction,4
1302,70,6943,5,Online Query,5
1303,282,1470,5,Online Query,1
1304,128,21897,5,Branch Visit,3
1305,335,21012,2,Support Call,1
1306,113,29686,5,Online Query,5
1307,275,7920,4,Online Query,5
1308,32,22384,2,Support Call,4
1309,180,10754,4,Support Call,3
1310,76,15296,1,Support Call,5
1311,63,15664,4,Online Query,2
1312,344,7715,1,Branch Visit,5
1313,322,28130,1,Branch Visit,2
1314,326,16028,5,Support Call,2
1315,122,2951,1,ATM Transaction,1
1316,360,11049,1,Branch Visit,4
1317,279,19632,5,Support Call,1
1318,277,29954,3,ATM Transaction,4
1319,118,3066,3,Support Call,5
1320,258,16575,1,Support Call,5
1321,41,24979,5,ATM Transaction,1
1322,262,543,2,Support Call,1
1323,93,779,3,Branch Visit,1
1324,253,408,4,Online Query,2
1325,75,16813,3,Support Call,3
1326,256,2682,4,Online Query,1
1327,285,23009,1,Support Call,2
1328,75,100,1,ATM Transaction,3
1329,7,12187,5,ATM Transaction,2
1330,151,14630,5,ATM Transaction,2
1331,162,24382,1,Support Call,2
1332,216,29927,3,Online Query,4
1333,284,9523,2,Branch Visit,4
1334,245,10135,3,Support Call,1
1335,309,670,1,Online Query,1
1336,27,28307,3,Support Call,5
1337,255,23419,1,Support Call,3
1338,142,29438,1,Online Query,2
1339,19,2962,3,ATM Transaction,3
1340,355,10770,3,ATM Transaction,1
1341,120,19701,3,Branch Visit,3
1342,185,24572,2,Support Call,1
1343,103,28019,2,Branch Visit,1
1344,262,23692,4,ATM Transaction,2
1345,193,5487,1,ATM Transaction,4
1346,296,12904,2,Branch Visit,3
1347,279,2581,5,Support Call,1
1348,273,26800,1,ATM Transaction,4
1349,245,2554,3,Online Query,3
1350,166,14185,3,Support Call,5
1351,86,22690,5,Branch Visit,5
1352,203,24359,5,ATM Transaction,5
1353,26,9564,3,Support Call,3
1354,151,3298,5,Branch Visit,5
1355,246,13963,4,Support Call,1
1356,191,27031,1,Support Call,4
1357,110,8400,1,Branch Visit,2
1358,73,12044,1,ATM Transaction,4
1359,75,28633,2,Online Query,3
1360,50,11729,5,Online Query,4
1361,92,21529,3,Branch Visit,5
1362,283,22123,5,Support Call,3
1363,271,5091,3,Branch Visit,3
1364,75,9861,5,Support Call,4
1365,2,19252,5,Branch Visit,5
1366,145,971,5,ATM Transaction,3
1367,50,25491,1,Online Query,1
1368,149,21191,5,ATM Transaction,1
1369,239,22506,2,ATM Transaction,4
1370,10,27666,2,ATM Transaction,4
1371,13,10338,2,ATM Transaction,3
1372,311,1715,4,ATM Transaction,1
1373,131,17644,3,Support Call,5
1374,30,14312,1,Branch Visit,3
1375,43,25256,2,Online Query,4
1376,11,17399,5,Online Query,4
1377,167,20852,2,ATM Transaction,3
1378,90,29908,1,Support Call,2
1379,61,17463,5,Online Query,4
1380,289,7959,2,ATM Transaction,2
1381,340,6778,5,ATM Transaction,2
1382,109,15371,3,Branch Visit,4
1383,193,15096,2,Online Query,3
1384,6,15169,3,Online Query,2
1385,172,16074,2,Support Call,5
1386,205,12203,4,Branch Visit,1
1387,298,5332,5,Branch Visit,2
1388,115,811,3,Branch Visit,4
1389,215,1578,2,Branch Visit,4
1390,177,10587,2,ATM Transaction,2
1391,151,6475,2,Support Call,5
1392,299,10324,2,Support Call,5
1393,342,1025,4,ATM Transaction,3
1394,173,29788,1,Branch Visit,4
1395,23,11949,2,Branch Visit,5
1396,286,14126,3,Branch Visit,5
1397,131,28062,2,Branch Visit,4
1398,167,17560,3,ATM Transaction,1
1399,249,11873,2,Support Call,5
1400,321,12911,5,ATM Transaction,4
1401,188,13379,1,Online Query,4
1402,15,27966,3,Online Query,2
1403,151,9177,3,Online Query,3
1404,265,29304,2,Online Query,4
1405,155,9150,3,Branch Visit,5
1406,293,23209,4,Online Query,4
1407,308,3344,1,Branch Visit,1
1408,351,319,1,ATM Transaction,3
1409,217,21588,4,Branch Visit,3
1410,226,18763,2,Branch Visit,2
1411,34,4151,4,Support Call,5
1412,218,25597,4,Branch Visit,3
1413,78,17449,3,Support Call,4
1414,80,11757,3,ATM Transaction,5
1415,225,22245,3,Support Call,3
1416,28,27958,4,Online Query,5
1417,10,3817,1,Branch Visit,1
1418,103,27471,4,Online Query,5
1419,301,5010,1,ATM Transaction,5
1420,158,6049,2,Support Call,1
1421,246,6684,5,Support Call,3
1422,165,15121,4,Online Query,1
1423,216,10704,5,ATM Transaction,4
1424,160,6011,3,ATM Transaction,3
1425,206,11575,1,Online Query,1
1426,66,29748,3,Support Call,2
1427,140,6919,2,ATM Transaction,4
1428,131,4286,5,Online Query,1
1429,109,7982,3,ATM Transaction,2
1430,61,22868,5,ATM Transaction,5
1431,148,16110,1,Support Call,5
1432,358,13408,2,Online Query,4
1433,274,1996,2,Branch Visit,5
1434,17,18554,3,Branch Visit,4
1435,244,22819,2,Branch Visit,5
