payment_id,date_id,loan_id,customer_id,payment_amount,payment_status
778,347,23216,24774,278.49,Pending
779,61,1236,13324,169.31,Paid
780,192,21131,28639,407.09,Paid
781,296,23379,15562,430.07,Pending
782,74,7519,18085,360.4,Pending
783,226,4586,9522,363.2,Pending
784,247,2298,22091,210.52,Paid
785,24,13623,28951,737.84,Pending
786,303,24219,2043,938.65,Paid
787,38,25894,4388,741.02,Pending
788,330,28203,2704,445.24,Paid
789,30,5785,10204,114.23,Pending
790,297,6268,23273,973.32,Paid
791,125,18283,24328,513.69,Pending
792,14,9359,8108,889.47,Pending
793,190,23002,4450,227.38,Paid
794,280,3502,11571,158.7,Paid
795,22,2529,21151,400.01,Paid
796,99,13729,21001,106.53,Paid
797,152,5833,22407,391.83,Paid
798,302,26313,13099,744.15,Paid
799,253,27881,7536,151.5,Pending
800,248,28061,27938,835.56,Paid
801,89,24993,2472,774.6,Paid
802,141,24867,23337,656.96,Pending
803,242,4941,22082,153.13,Pending
804,80,20258,14187,712.39,Paid
805,131,4357,27846,408.34,Pending
806,114,15965,3864,206.18,Paid
807,99,21673,17623,228.19,Paid
808,15,10139,29990,359.09,Paid
809,164,3445,22837,342.22,Pending
810,189,27995,22861,362.82,Pending
811,146,1009,24884,959.58,Paid
812,89,17910,24708,948.24,Paid
813,254,3905,28714,402.59,Pending
814,170,14855,17694,944.6,Paid
815,149,10427,321,619.16,Pending
816,164,28068,27453,354.95,Pending
817,332,19697,20190,745.45,Paid
818,317,27653,11194,740.31,Pending
819,209,731,10804,953.55,Pending
820,106,16539,5476,612.95,Pending
821,242,8849,4568,290.24,Pending
822,205,29751,7919,411.37,Pending
823,44,10355,6251,717.55,Paid
824,98,2808,24770,862.89,Paid
825,251,4500,10065,492.83,Pending
826,323,25745,29134,582.83,Pending
827,149,22130,10594,174.95,Paid
828,232,2023,13808,297.77,Pending
829,33,5917,18229,961.02,Pending
830,267,22798,27685,325.97,Paid
831,7,13993,15203,837.52,Pending
832,228,20811,6243,213.39,Pending
833,162,20492,8814,400.97,Paid
834,264,2561,20870,784.98,Paid
835,326,14808,17908,213.25,Pending
836,160,17360,20049,962.04,Pending
837,262,29456,23068,233.28,Pending
838,102,12705,6290,912.98,Pending
839,306,19043,29594,705.17,Paid
840,52,21265,11775,933.84,Pending
841,35,26829,25669,648.04,Pending
842,85,1959,18538,279.0,Pending
843,48,653,21574,596.02,Pending
844,81,6910,20346,777.16,Paid
845,128,28522,19307,256.43,Pending
846,105,24707,19407,709.41,Paid
847,148,22338,3146,579.37,Pending
848,98,19440,6499,854.18,Pending
849,94,10599,24100,171.11,Pending
850,313,9795,5709,568.25,Pending
851,307,5934,25676,237.77,Pending
852,232,16306,28944,955.22,Pending
853,150,19456,8993,236.83,Paid
854,101,14091,1558,190.81,Paid
855,205,24138,16675,620.55,Paid
856,34,20253,25703,937.84,Pending
857,104,29537,21814,921.52,Pending
858,75,29569,3674,399.96,Pending
859,188,16319,29527,280.75,Pending
860,286,24390,13588,275.87,Paid
861,207,89,24259,669.63,Pending
862,173,26590,275,132.16,Paid
863,340,22033,3880,775.92,Paid
864,233,18358,25486,178.8,Pending
865,97,25232,20797,404.37,Paid
866,107,2233,4069,364.92,Paid
867,294,9906,1465,146.48,Pending
868,121,2377,13205,658.42,Pending
869,203,6913,2765,108.55,Paid
870,238,15409,9096,296.86,Paid
871,268,2460,25561,891.0,Pending
872,343,12880,21982,909.7,Paid
873,277,6185,5815,936.53,Pending
874,46,17493,8006,509.73,Paid
875,306,15660,3995,224.14,Paid
876,74,2630,19388,183.75,Paid
877,279,25509,11204,376.01,Paid
878,289,21717,1209,588.47,Paid
879,227,17625,24260,371.48,Paid
880,65,21161,21394,184.43,Paid
881,237,25600,21267,915.98,Paid
882,60,8067,10976,569.2,Pending
883,57,12478,28685,617.3,Paid
884,174,28565,12706,141.61,Pending
885,333,24918,20313,122.39,Paid
886,95,23624,1922,703.63,Paid
887,329,1792,6136,542.64,Pending
888,311,7608,16135,318.27,Paid
889,298,25284,20602,115.36,Paid
890,259,22904,9157,420.36,Paid
891,331,29437,19342,991.54,Pending
892,334,3894,25773,531.96,Pending
893,58,21785,24727,965.35,Paid
894,317,12769,4060,443.1,Pending
895,88,14945,27424,363.84,Pending
896,278,21415,10365,630.85,Paid
897,45,14118,23160,470.26,Pending
898,195,6251,27050,123.69,Paid
899,160,8415,14398,667.65,Paid
900,306,22784,6322,446.33,Pending
901,242,29392,24475,326.86,Pending
902,132,542,28817,317.1,Pending
903,243,3623,8527,866.23,Pending
904,260,5050,18794,828.98,Pending
905,95,20904,15990,456.71,Pending
906,275,26348,28759,760.23,Pending
907,271,27089,16007,784.21,Pending
908,354,18647,25863,797.07,Pending
909,108,27873,23904,766.0,Pending
910,352,29106,6368,355.05,Paid
911,8,13878,16705,538.43,Paid
912,110,14671,15353,596.25,Pending
913,99,17757,18197,300.33,Paid
914,78,1276,20378,145.38,Paid
915,124,1963,1829,249.07,Pending
916,119,23446,13191,140.32,Paid
917,194,1649,23112,846.85,Pending
918,345,16423,27148,191.1,Pending
919,98,4707,17825,126.3,Paid
920,39,15448,2694,396.11,Pending
921,160,9989,2252,100.56,Pending
922,130,22532,4349,382.0,Paid
923,214,29400,25223,542.97,Pending
924,20,14977,23503,475.49,Pending
925,311,2223,18334,916.12,Pending
926,343,23643,25223,431.2,Pending
927,193,665,8924,927.8,Pending
928,145,2326,21659,312.03,Pending
929,306,6493,3501,837.03,Pending
930,164,17709,5783,321.09,Paid
931,365,3535,10138,302.73,Paid
932,337,131,3354,879.37,Pending
933,123,23028,25423,102.41,Pending
934,256,18807,9038,846.08,Paid
935,148,20095,26883,264.63,Pending
936,76,7863,3293,683.42,Paid
937,268,11080,7789,987.25,Paid
938,152,8994,19327,651.37,Pending
939,2,10990,13904,150.07,Paid
940,221,20626,10733,938.94,Paid
941,61,12630,21523,598.1,Pending
942,329,4936,14065,719.3,Paid
943,168,29404,11523,975.35,Pending
944,325,5074,22847,300.91,Pending
945,154,21280,19848,232.9,Paid
946,201,15189,24507,860.03,Paid
947,140,23897,21558,628.53,Pending
948,272,6097,12427,271.86,Pending
949,273,13920,3585,288.44,Paid
950,171,15473,14263,210.7,Pending
951,222,24540,5741,260.92,Paid
952,99,22233,16796,724.55,Paid
953,284,18086,12074,323.31,Pending
954,343,23270,9605,368.72,Paid
955,189,24644,20965,302.5,Pending
956,333,6769,28493,356.14,Paid
957,351,28615,28892,484.56,Paid
958,328,28548,2908,949.04,Pending
959,247,3258,16044,105.24,Pending
960,43,17573,21850,292.25,Paid
961,339,27346,9016,399.72,Pending
962,34,3172,1657,478.35,Pending
963,116,17168,1528,951.16,Paid
964,292,14898,29983,431.06,Pending
965,142,5926,1098,184.51,Paid
966,365,17227,4644,913.98,Paid
967,351,10628,13180,241.33,Paid
968,39,24873,20040,139.07,Paid
969,15,22086,308,438.61,Paid
970,349,18725,25770,135.37,Paid
971,230,16103,13122,175.04,Pending
972,280,28985,13649,956.88,Paid
973,219,15995,14991,343.61,Paid
974,265,17203,12733,485.06,Paid
975,274,10476,13694,151.27,Pending
976,267,9404,15654,445.56,Pending
977,36,13653,6674,106.98,Paid
978,245,26808,18766,699.9,Paid
979,163,17017,23299,685.17,Pending
980,328,3124,14348,529.33,Pending
981,151,24477,2936,795.51,Paid
982,262,17221,4338,428.56,Pending
983,16,16497,5191,780.8,Pending
984,39,4424,6974,574.24,Paid
985,332,16195,5365,850.24,Pending
986,53,15830,18103,134.83,Pending
987,2,19116,28511,860.35,Pending
988,172,7989,14696,116.68,Paid
989,46,18268,3767,748.04,Paid
990,335,10704,23499,479.45,Pending
991,134,25203,17795,915.09,Pending
992,38,18792,18247,585.41,Pending
993,134,7518,6695,760.39,Paid
994,300,9751,27290,802.07,Pending
995,326,1043,26653,681.42,Pending
996,329,12917,1997,746.53,Paid
997,139,17618,11591,143.48,Paid
998,208,13858,14485,768.43,Paid
999,365,9231,15183,698.23,Pending
1000,267,13279,29336,101.53,Pending
1001,239,2742,19314,790.95,Paid
1002,303,1479,2945,921.73,Pending
1003,288,13073,19959,561.54,Paid
1004,175,19729,23131,986.31,Paid
1005,118,19557,10466,194.68,Paid
1006,41,19037,11445,675.87,Pending
1007,71,26317,4497,647.86,Paid
1008,295,18414,12338,579.62,Paid
1009,22,20633,29940,791.33,Pending
1010,202,3518,18662,914.91,Pending
1011,61,9878,27155,248.13,Paid
1012,244,7370,20848,951.2,Pending
1013,79,23091,25875,794.86,Pending
1014,299,9732,5044,870.28,Paid
1015,294,27005,9074,387.85,Pending
1016,293,5888,10747,388.95,Paid
1017,63,21980,11550,148.8,Pending
1018,314,15720,13437,120.48,Pending
1019,80,25414,590,781.31,Pending
1020,206,5170,21075,817.48,Pending
1021,198,7694,2813,195.5,Pending
1022,264,20652,10818,569.04,Paid
1023,235,28146,15729,362.6,Pending
1024,328,12462,8057,532.39,Paid
1025,268,22996,17367,149.33,Pending
1026,89,1609,29714,269.98,Pending
1027,72,18643,10006,994.05,Pending
1028,64,13048,2280,592.01,Pending
1029,82,29854,20151,748.67,Pending
1030,247,13359,10757,279.47,Paid
1031,102,10702,24915,468.28,Paid
1032,341,6429,12491,940.4,Pending
1033,198,25054,21611,117.64,Pending
1034,93,13405,23742,960.37,Paid
1035,89,24704,15441,368.88,Pending
1036,103,3736,4554,738.48,Pending
1037,29,29645,20478,655.64,Paid
1038,320,28059,9771,996.72,Pending
1039,208,19761,13815,251.75,Pending
1040,150,22877,13837,484.35,Paid
1041,319,9200,10877,331.18,Paid
1042,65,19058,2947,695.98,Paid
1043,271,8957,15499,851.46,Pending
1044,342,29829,21434,146.0,Pending
1045,61,12619,4637,190.4,Paid
1046,244,2921,1963,196.57,Pending
1047,150,13808,8742,895.73,Pending
1048,93,14046,339,594.82,Pending
1049,324,14829,6964,910.1,Pending
1050,148,28942,25555,254.49,Paid
1051,3,22201,29505,501.11,Paid
1052,338,10315,18844,668.31,Paid
1053,260,3725,5172,288.83,Pending
1054,232,24048,29352,394.52,Paid
1055,134,12093,4511,275.82,Paid
1056,15,22034,130,430.41,Paid
1057,265,2855,17157,154.34,Pending
1058,302,17750,20144,404.36,Paid
1059,152,3645,29717,581.42,Pending
1060,41,12883,16898,122.81,Pending
1061,43,19232,14805,743.98,Paid
1062,150,18292,4729,170.3,Pending
1063,63,8732,16490,119.32,Pending
1064,218,2936,8175,548.99,Paid
1065,352,7679,7825,336.45,Paid
1066,271,15140,3664,822.32,Paid
1067,75,3927,13838,549.98,Pending
1068,123,366,7698,580.39,Paid
1069,81,20314,9738,121.35,Paid
1070,7,8064,21005,730.56,Paid
1071,363,13526,8315,998.93,Paid
1072,343,11016,1578,545.29,Paid
1073,276,7858,16534,321.0,Pending
1074,178,10650,6346,417.44,Pending
1075,236,25344,13,204.65,Pending
1076,76,17006,15249,441.94,Pending
1077,280,21093,11425,896.31,Pending
1078,45,21166,19671,472.51,Paid
1079,351,4349,15412,477.39,Paid
1080,174,27600,19597,720.83,Paid
1081,47,10088,10541,617.72,Paid
1082,68,27734,23687,321.15,Pending
1083,93,1493,12701,414.05,Paid
1084,75,25482,15782,773.54,Paid
1085,300,20328,27227,953.58,Paid
1086,17,5548,4182,577.65,Pending
1087,99,5921,16150,783.4,Paid
1088,151,24188,3226,207.81,Pending
1089,250,14136,16697,277.31,Paid
1090,255,21985,17617,212.36,Paid
1091,11,15425,18843,897.34,Pending
1092,291,5903,2677,977.22,Paid
1093,200,24253,13855,276.27,Pending
1094,305,11000,18739,365.94,Paid
1095,26,20157,18605,312.2,Paid
1096,271,9041,20977,165.25,Paid
1097,89,12995,17613,513.9,Pending
1098,194,24318,19054,317.53,Paid
1099,187,21723,16000,580.48,Paid
1100,224,17450,18177,997.84,Pending
1101,242,18720,29288,694.94,Paid
1102,311,1326,10795,701.45,Pending
1103,82,1208,4872,474.59,Paid
1104,210,1588,14047,249.76,Paid
1105,199,6384,11358,909.6,Pending
1106,267,1198,1174,877.13,Pending
1107,337,23146,20027,363.99,Pending
1108,330,8990,22111,486.6,Pending
1109,148,13079,13995,139.87,Paid
1110,249,1948,13214,664.13,Pending
1111,45,12678,9946,359.96,Paid
1112,292,10533,18019,319.08,Paid
1113,312,29984,21345,611.62,Pending
1114,25,12181,29455,743.31,Paid
1115,281,23706,11597,879.47,Paid
1116,68,856,20319,533.71,Paid
1117,184,4068,11945,964.31,Paid
1118,204,3577,24495,788.45,Pending
1119,108,22555,22762,574.8,Pending
1120,80,6193,11962,392.25,Pending
1121,217,18447,5414,673.99,Paid
1122,320,29772,2520,165.17,Pending
1123,29,7316,7930,123.25,Paid
1124,62,28392,24230,176.43,Paid
1125,133,4680,4277,900.35,Paid
1126,136,103,9771,930.42,Paid
1127,180,28096,8390,567.18,Pending
1128,135,5014,10590,764.68,Pending
1129,235,27868,2155,320.35,Paid
1130,350,180,3913,276.05,Pending
1131,256,20093,5293,355.69,Paid
1132,318,4091,4958,703.11,Pending
1133,110,28275,12811,821.23,Paid
1134,130,19514,26644,586.24,Paid
1135,274,29341,9830,723.79,Paid
1136,98,13175,25154,577.92,Paid
1137,311,2190,7713,911.31,Paid
1138,143,11653,19364,755.06,Paid
1139,294,25420,26634,385.87,Paid
1140,345,25558,4245,667.01,Pending
1141,271,21383,4163,125.12,Paid
1142,243,29737,8863,436.24,Pending
1143,320,7068,766,631.84,Pending
1144,247,13520,12107,347.62,Pending
1145,33,27742,4253,794.57,Pending
1146,148,17209,243,873.98,Pending
1147,42,27876,7387,290.43,Paid
1148,222,27200,26636,894.82,Paid
1149,237,17027,24319,525.23,Paid
1150,239,20423,4090,916.39,Paid
1151,291,15069,20511,519.24,Paid
1152,328,11532,29776,858.73,Paid
1153,242,23646,4470,453.45,Pending
1154,113,9348,19640,892.23,Paid
1155,279,15077,6633,285.05,Pending
1156,317,24860,14614,151.02,Pending
1157,183,5348,3959,242.02,Pending
1158,286,2043,9709,374.54,Paid
1159,324,14,11461,483.21,Pending
1160,256,136,13786,790.75,Pending
1161,215,25402,6931,898.15,Pending
1162,144,20803,4424,716.52,Paid
1163,325,19547,25853,103.25,Pending
1164,165,1100,3458,777.51,Pending
1165,257,8626,14238,928.95,Pending
1166,342,7644,27395,739.4,Pending
1167,242,403,6123,513.76,Pending
1168,46,4625,6617,846.21,Pending
1169,126,3062,29215,764.21,Paid
1170,322,9041,2714,749.2,Paid
1171,282,3833,11985,717.75,Pending
1172,168,14561,13752,727.67,Paid
1173,235,21981,4167,600.24,Pending
1174,24,5087,19622,549.79,Paid
1175,183,12381,4422,326.56,Pending
1176,97,20251,28620,514.26,Paid
1177,112,22929,6997,688.09,Paid
1178,54,10369,9579,355.35,Paid
1179,170,23620,22709,299.24,Paid
1180,13,24235,29007,304.46,Pending
1181,363,21413,2951,910.03,Paid
1182,17,1782,14553,970.86,Pending
1183,151,18423,200,289.31,Pending
1184,307,16370,16066,538.32,Paid
1185,121,29454,2768,960.9,Paid
1186,348,10230,24377,768.58,Pending
1187,100,16518,15853,945.56,Pending
1188,196,8786,840,716.56,Pending
1189,19,16792,10692,239.1,Paid
1190,84,2036,5090,298.18,Pending
1191,311,25423,14264,641.31,Pending
1192,247,7399,20887,489.06,Pending
1193,321,19743,17658,417.19,Pending
1194,317,10178,27958,725.3,Pending
1195,298,3749,17285,219.49,Paid
1196,224,4050,15001,407.14,Pending
1197,17,8581,20191,726.06,Pending
1198,65,15020,29552,191.83,Pending
1199,212,22024,1442,353.58,Pending
1200,57,23574,21817,751.13,Paid
1201,264,8040,15910,602.89,Paid
1202,268,13928,6509,596.98,Paid
1203,219,21607,13848,784.14,Pending
1204,165,12395,26873,933.37,Pending
1205,302,3386,11472,321.57,Pending
1206,55,21840,3483,156.8,Paid
1207,223,29972,13926,959.03,Paid
1208,227,367,3144,437.64,Pending
1209,146,14636,8945,777.46,Pending
1210,19,4330,17111,644.75,Paid
1211,232,7490,18576,250.59,Paid
1212,181,16160,19454,407.59,Paid
1213,256,4296,1730,898.91,Paid
1214,190,8431,23089,855.56,Paid
1215,29,11878,17382,187.24,Paid
1216,100,28501,16981,491.2,Paid
1217,67,5483,3552,949.28,Pending
1218,80,24509,13565,423.03,Paid
1219,355,9989,14190,230.0,Paid
1220,219,29921,28552,411.55,Pending
1221,97,14499,24180,114.72,Pending
1222,269,13842,27943,389.41,Pending
1223,89,18825,11669,330.75,Paid
1224,241,28832,22737,268.75,Pending
1225,68,25449,25246,897.42,Paid
1226,242,866,25180,134.08,Pending
1227,200,4702,28943,179.72,Paid
1228,224,27304,1766,379.16,Paid
1229,109,26292,25377,999.02,Paid
1230,148,28834,14373,801.72,Pending
1231,24,23179,10301,107.76,Paid
1232,104,22572,10492,636.28,Pending
1233,345,23586,7502,330.49,Pending
1234,313,21611,14640,358.07,Pending
1235,222,5573,12050,147.45,Paid
1236,130,2761,466,537.62,Paid
1237,165,2267,8760,188.76,Paid
1238,52,9510,599,833.77,Paid
1239,346,853,18764,955.46,Pending
1240,59,5624,8764,441.3,Paid
1241,315,29990,14942,622.15,Paid
1242,304,24400,12641,488.0,Paid
1243,72,29939,2101,996.51,Pending
1244,270,16618,9747,495.91,Paid
1245,281,5029,7227,478.83,Paid
1246,68,10881,4730,196.78,Paid
1247,274,1436,28509,750.52,Pending
1248,152,9481,14188,691.33,Paid
1249,208,10289,11421,878.72,Pending
1250,359,7612,21004,723.72,Pending
1251,208,23216,7301,873.71,Pending
1252,174,10554,18953,771.43,Pending
1253,336,26597,23954,551.66,Paid
1254,99,5948,10149,593.18,Pending
1255,65,1766,3577,251.77,Paid
1256,79,13851,110,884.99,Paid
1257,92,3661,26489,640.44,Pending
1258,34,12026,16718,184.8,Paid
1259,327,19997,18665,296.71,Pending
1260,80,28064,22427,185.27,Pending
1261,152,26374,26423,839.8,Paid
1262,230,6866,25972,997.27,Pending
1263,273,2350,11259,878.16,Pending
1264,176,27949,28753,107.63,Pending
1265,169,15883,29879,698.06,Pending
1266,99,19741,6166,562.72,Pending
1267,79,15210,21957,847.95,Paid
1268,190,1476,11709,517.9,Pending
1269,291,22544,21384,438.02,Pending
1270,247,23448,20799,849.48,Pending
1271,156,19341,971,101.7,Pending
1272,11,20951,9962,388.29,Pending
1273,325,12937,14301,428.47,Paid
1274,184,22837,20300,497.28,Pending
1275,125,2915,2379,111.32,Pending
1276,164,16157,23323,876.52,Pending
1277,36,14958,23354,144.46,Pending
1278,332,9967,5074,168.04,Paid
1279,80,17525,7037,606.16,Paid
1280,161,7287,29181,322.23,Paid
1281,271,4991,9088,732.89,Pending
1282,107,15710,4869,769.56,Pending
1283,302,2729,28781,670.18,Pending
1284,59,22140,18644,288.78,Pending
1285,86,15575,17107,484.87,Paid
1286,30,7732,3915,992.39,Paid
1287,154,12715,9816,808.03,Pending
1288,123,607,7133,420.22,Paid
1289,93,13889,26183,777.14,Pending
1290,37,10270,13927,753.03,Pending
1291,14,5098,29980,619.23,Paid
1292,334,14559,16774,350.62,Paid
1293,107,21063,29590,438.76,Pending
1294,365,18551,28306,293.65,Pending
1295,198,5507,26683,245.87,Paid
1296,90,19745,9823,384.85,Pending
1297,151,1316,25244,788.34,Pending
1298,214,17757,27559,786.41,Paid
1299,52,902,1302,774.44,Pending
1300,39,25455,16926,932.25,Paid
1301,178,4480,6078,109.04,Pending
1302,30,25216,19268,544.04,Pending
1303,284,3429,15801,869.0,Paid
1304,84,25846,138,744.55,Pending
1305,158,1067,974,912.22,Pending
1306,259,2013,26893,246.25,Paid
1307,252,9566,23421,148.71,Paid
1308,186,22307,15184,380.62,Paid
1309,180,27264,1049,797.92,Pending
1310,152,13453,10589,597.18,Paid
1311,166,29657,6932,770.94,Paid
1312,28,1508,29230,221.44,Pending
1313,152,11781,14819,103.05,Pending
1314,32,23064,710,117.66,Pending
1315,164,5233,21964,320.26,Paid
1316,75,10771,10317,662.03,Paid
1317,12,10467,16836,449.08,Pending
1318,82,2176,2090,367.41,Pending
1319,231,15912,3214,118.96,Pending
1320,135,16914,463,175.08,Pending
1321,143,29470,21052,850.32,Pending
1322,83,3363,13015,891.95,Pending
1323,81,22854,5345,380.18,Pending
1324,42,14475,9278,369.51,Pending
1325,246,11977,11411,748.2,Pending
1326,119,880,13342,197.8,Pending
1327,303,16389,2633,801.3,Paid
1328,72,3664,25940,935.92,Pending
1329,38,19806,19094,740.11,Paid
1330,56,7557,19282,465.4,Pending
1331,255,28862,13710,866.26,Paid
1332,219,24079,7061,477.73,Pending
1333,163,26688,14403,942.38,Paid
1334,44,12719,15538,970.25,Pending
1335,245,15204,2439,769.1,Pending
1336,336,11653,19414,501.71,Pending
1337,128,22113,24315,925.18,Paid
1338,138,3006,28457,835.67,Paid
1339,270,19808,6138,254.4,Paid
1340,172,5088,25284,604.51,Paid
1341,25,17005,20082,469.78,Paid
1342,124,9849,14753,617.03,Paid
1343,177,27265,21670,406.23,Pending
1344,51,17319,20960,989.88,Paid
1345,168,18232,24948,271.68,Pending
1346,263,14581,14422,862.11,Pending
1347,304,2869,15820,592.44,Pending
1348,56,7195,5922,744.78,Pending
1349,203,11263,4713,451.27,Pending
1350,324,27748,25415,823.58,Pending
1351,216,24776,4361,987.94,Paid
1352,298,9917,27150,161.19,Pending
1353,31,6770,7094,456.81,Pending
1354,227,1736,21755,955.74,Pending
1355,177,23058,5641,444.23,Paid
1356,348,159,20694,966.25,Pending
1357,74,22227,22725,305.67,Paid
1358,110,28988,23325,273.65,Pending
1359,175,4449,20078,543.22,Pending
1360,128,78,578,262.09,Pending
1361,174,29603,21016,318.88,Pending
1362,220,23910,15948,395.03,Paid
1363,30,11148,24687,229.41,Pending
1364,226,24149,19908,540.58,Paid
1365,85,11032,5947,714.29,Pending
1366,252,12121,23874,321.79,Pending
1367,49,25342,24579,926.67,Paid
1368,141,3590,7684,588.34,Pending
1369,150,28212,16948,810.95,Pending
1370,137,11597,4032,659.46,Paid
1371,92,7586,26152,841.68,Pending
1372,119,8118,8187,457.6,Paid
1373,51,19006,4453,299.61,Paid
1374,139,26113,17164,435.39,Paid
1375,3,100,29593,940.62,Pending
1376,283,16657,20511,922.05,Pending
1377,281,23706,23216,395.4,Paid
1378,337,22093,24350,404.9,Paid
1379,159,14072,14313,583.29,Paid
1380,293,26962,10533,299.46,Pending
