transaction_id,customer_id,txn_date_id,channel_id,account_id,txn_type_id,location_id,currency_id,loan_id,investment_type_id,txn_amount,txn_status
432,20448,197,4,26885,4,2563,6,,15.0,57.22,Failed
433,17003,126,2,9278,3,20697,7,,13.0,113.94,Completed
434,9530,122,3,2861,6,2695,1,,2.0,111.31,Failed
435,17136,355,5,22529,4,17493,6,12191.0,7.0,96.37,Failed
436,4967,252,4,9660,8,8912,4,27253.0,12.0,125.96,Failed
437,3019,71,5,9137,9,6696,4,,,145.81,Pending
438,5025,157,2,13870,1,12045,9,18024.0,10.0,347.88,Pending
439,3553,16,2,9490,8,6512,5,,,162.09,Completed
440,15302,236,5,24881,2,1984,10,8674.0,,68.69,Pending
441,13289,198,5,7143,6,9440,7,,,19.81,Completed
442,6863,236,5,4889,1,12380,2,,,459.34,Pending
443,20982,364,1,11823,4,23170,3,,,41.51,Failed
444,10606,109,5,391,8,23398,8,25501.0,13.0,46.23,Pending
445,24728,361,1,25894,8,20187,2,,,161.23,Failed
446,15127,318,2,25438,10,16967,2,,2.0,91.85,Pending
447,8336,40,4,3483,4,14081,3,4652.0,8.0,27.91,Pending
448,24869,143,1,9943,8,12183,5,,,105.05,Completed
449,25632,120,3,12426,4,3755,3,,,14.14,Completed
450,17559,102,1,20912,9,22210,4,,9.0,49.73,Failed
451,4885,280,2,14283,5,23762,5,4809.0,3.0,26.45,Completed
452,21587,200,4,8273,4,21559,2,,,79.9,Failed
453,23869,188,2,29329,4,21864,10,8752.0,,178.76,Failed
454,931,59,2,16716,1,880,2,,,420.89,Failed
455,8032,354,1,15900,3,1113,2,15044.0,,15.14,Failed
456,4475,38,2,5749,10,9640,4,15919.0,9.0,78.74,Failed
457,11456,317,3,25067,2,25074,3,15637.0,,84.83,Pending
458,24743,64,2,18466,5,6816,10,,5.0,31.14,Pending
459,3732,89,2,19416,1,1317,4,,5.0,473.35,Pending
460,1628,153,4,5019,9,5675,4,,6.0,165.3,Failed
461,2665,85,4,6940,5,7016,2,,,12.92,Completed
462,8651,208,4,23811,3,15501,6,17879.0,9.0,39.94,Pending
463,18202,227,4,15178,1,867,1,,6.0,492.89,Completed
464,22136,341,5,9072,10,15250,6,18375.0,2.0,107.89,Failed
465,17931,14,5,28013,8,19442,3,,,174.57,Completed
466,23532,55,1,28149,10,26061,8,7671.0,15.0,32.38,Pending
467,18207,285,1,26811,2,26582,8,,,51.04,Pending
468,7409,104,5,13171,4,10917,4,,7.0,48.81,Completed
469,24416,176,2,25171,6,25248,10,1625.0,4.0,50.82,Pending
470,3757,16,3,13902,4,5655,2,,13.0,59.87,Completed
471,21836,86,3,25820,8,7963,7,1694.0,,57.17,Completed
472,3576,94,4,3790,10,9860,3,,,67.14,Pending
473,24299,111,3,21054,5,15799,3,,,18.93,Completed
474,21850,163,5,26084,9,17526,4,12330.0,,150.78,Failed
475,12159,53,5,5046,3,17358,9,14328.0,,186.92,Completed
476,12465,196,1,3289,1,8802,9,,,118.75,Failed
477,28883,140,4,19515,9,11580,2,,,65.35,Pending
478,16477,120,1,19100,5,26604,3,344.0,,161.51,Completed
479,23107,258,1,25153,2,25845,6,24951.0,,33.11,Completed
480,24339,36,3,16514,3,9394,9,,,141.14,Failed
481,9795,141,3,28385,3,12082,7,,4.0,179.8,Completed
482,2535,266,2,21355,3,20799,1,27592.0,3.0,125.74,Failed
483,28178,336,1,14483,5,13806,1,11845.0,,193.0,Pending
484,24769,317,4,10814,2,15586,7,16179.0,,104.21,Completed
485,11906,5,2,21415,9,9839,4,,,47.13,Pending
486,27979,32,4,13803,5,4869,5,,,56.61,Completed
487,26362,297,4,8967,2,11137,1,,4.0,176.91,Failed
488,19851,18,1,25020,10,25059,6,,,32.23,Failed
489,2718,260,4,25665,10,12567,10,,2.0,122.94,Completed
490,9523,265,1,10968,9,25798,6,,1.0,191.3,Failed
491,16631,129,3,12041,2,19507,2,,11.0,60.23,Completed
492,19720,61,5,14908,5,26382,7,,,113.74,Pending
493,28542,37,5,18046,5,4928,1,25859.0,,104.72,Pending
494,6596,22,5,6730,8,23212,3,,,181.45,Pending
495,16185,334,4,23202,8,1597,8,,,103.22,Failed
496,13560,272,2,11988,6,12124,6,,1.0,169.06,Completed
497,22868,91,3,14120,9,8758,10,27516.0,2.0,116.27,Failed
498,28321,282,1,9972,10,2397,4,,10.0,54.69,Completed
499,9123,270,4,12294,7,27344,4,18552.0,,61.92,Completed
500,26532,247,2,21863,4,11863,5,20755.0,2.0,24.65,Pending
501,27995,176,4,11012,3,6647,10,,11.0,36.61,Failed
502,3272,289,5,26587,8,9213,9,,,104.17,Completed
503,14310,106,4,5047,4,20017,7,7200.0,7.0,44.92,Failed
504,3980,303,3,16646,10,7472,5,,,98.55,Failed
505,20697,293,2,24216,3,6874,9,17277.0,3.0,191.21,Completed
506,3326,51,4,8767,10,5628,8,7679.0,6.0,160.57,Failed
507,3699,8,2,8792,7,17842,2,25579.0,11.0,24.52,Failed
508,15442,146,5,17434,3,24134,5,,,195.35,Pending
509,9463,323,3,15227,6,23876,6,3210.0,,178.2,Pending
510,27612,113,1,3868,4,28181,6,,,91.43,Completed
511,26432,8,5,3712,9,18873,3,4247.0,9.0,119.72,Pending
512,21696,121,2,29493,2,25382,4,17946.0,,189.63,Failed
513,9090,56,4,14215,10,14450,7,9147.0,,65.33,Pending
514,21039,30,2,26808,7,8643,4,28807.0,,194.32,Failed
515,9115,194,1,13695,6,18726,10,16072.0,1.0,110.8,Completed
516,18228,24,4,21027,1,20339,4,16847.0,,113.6,Completed
517,12367,201,1,28560,3,27896,1,5026.0,1.0,135.21,Failed
518,24382,137,2,1133,8,3967,8,,,62.31,Failed
519,25207,22,1,5189,4,5983,1,,,70.95,Pending
520,9841,204,2,5211,3,1989,9,,9.0,114.86,Failed
521,13424,34,1,29843,9,5951,3,20697.0,,25.57,Completed
522,14412,116,1,23284,8,6548,8,14080.0,3.0,133.01,Failed
523,9290,137,5,26518,10,6865,8,29308.0,9.0,54.99,Failed
524,23397,197,4,26614,9,5627,7,11632.0,,91.43,Completed
525,22944,189,3,21841,2,3718,10,,,193.62,Pending
526,17884,275,2,17230,3,12715,6,,9.0,103.53,Pending
527,622,293,1,704,5,27171,2,23622.0,12.0,111.43,Completed
528,22267,218,3,16003,3,10529,8,,,153.35,Failed
529,19311,299,5,13334,10,28159,8,13973.0,13.0,120.7,Pending
530,10616,316,3,2200,5,15990,10,,9.0,109.15,Pending
531,23044,271,5,20055,3,17532,6,26454.0,1.0,163.07,Failed
532,210,88,3,9848,8,11536,1,12014.0,4.0,138.59,Completed
533,21413,47,4,24754,2,16665,7,,13.0,21.18,Pending
534,3317,17,3,1732,8,9430,3,1343.0,,13.44,Completed
535,8560,15,5,773,10,22899,7,,,11.75,Completed
536,579,123,2,2632,9,14483,4,,,37.18,Failed
537,8309,223,1,11579,7,4089,9,,11.0,66.59,Pending
538,12207,59,4,679,7,29364,10,,3.0,27.06,Failed
539,9376,224,1,17870,2,9570,6,,,133.62,Pending
540,22859,144,3,5035,10,15005,3,,15.0,83.73,Completed
541,1836,209,2,10829,8,2691,5,,12.0,106.16,Pending
542,19840,129,3,6893,8,24134,9,10084.0,,114.94,Failed
543,4947,250,3,29880,3,6304,3,28931.0,4.0,19.81,Failed
544,23886,152,1,2284,5,5029,8,9315.0,,30.97,Completed
545,2631,148,4,11716,10,9686,4,24110.0,3.0,189.82,Pending
546,20399,63,5,20027,6,19402,6,,8.0,186.67,Failed
547,20796,183,2,11529,8,29085,4,5139.0,,20.25,Pending
548,21963,69,2,4308,7,8977,4,27899.0,,142.85,Pending
549,24861,301,1,24371,10,13588,8,20983.0,,92.29,Completed
550,7126,172,2,4874,2,6663,5,,7.0,164.1,Pending
551,16392,102,2,7380,1,14394,1,,,231.7,Pending
552,5635,340,5,17149,5,1491,3,14933.0,,130.1,Pending
553,18278,322,3,1403,3,21334,2,29699.0,13.0,137.92,Failed
554,4266,56,3,5618,8,10056,9,,,58.83,Completed
555,15641,205,5,17583,8,25535,5,,9.0,32.91,Failed
556,22034,182,3,13623,9,20948,3,25479.0,,35.63,Pending
557,14395,42,4,1228,10,16550,6,,,96.22,Completed
558,21750,160,1,11918,8,5434,10,25406.0,6.0,19.38,Completed
559,22528,42,3,13728,2,2448,4,,,186.88,Completed
560,7918,125,2,9927,1,24306,7,,15.0,391.46,Completed
561,16512,78,5,29390,8,29960,1,23289.0,,72.05,Pending
562,20679,58,5,5321,3,5442,2,5944.0,15.0,110.37,Pending
563,17041,226,1,5880,7,28630,7,19205.0,7.0,18.22,Pending
564,23761,256,3,21732,10,16401,2,17892.0,5.0,135.91,Pending
565,16838,93,5,5584,8,17090,3,,4.0,165.17,Completed
566,6499,155,4,7017,10,20111,7,35.0,12.0,55.45,Pending
567,4254,140,2,23248,6,24863,7,,,159.4,Pending
568,16881,59,3,4585,8,11828,3,20953.0,7.0,135.75,Completed
569,5590,331,1,10290,5,21692,10,26629.0,6.0,118.71,Failed
570,15686,183,1,4728,4,28198,1,24744.0,11.0,110.81,Completed
571,6061,324,3,437,10,23637,5,11225.0,7.0,20.59,Completed
572,7209,273,3,18292,3,8946,7,3146.0,1.0,102.02,Failed
573,5170,77,1,13899,1,7306,7,,,382.48,Pending
574,14666,22,5,17973,3,14751,2,,,162.03,Failed
575,9388,243,5,18757,4,23717,2,,11.0,14.97,Pending
576,8476,126,5,15407,5,26413,1,,7.0,74.48,Pending
577,16211,104,3,4673,10,22461,7,,,118.29,Completed
578,24772,263,4,12721,9,93,1,,,23.0,Failed
579,14056,348,5,5210,5,1484,5,14691.0,2.0,20.54,Pending
580,11283,63,5,3109,10,13255,10,2948.0,12.0,63.12,Pending
581,25874,207,4,8165,8,9093,8,15292.0,,35.72,Completed
582,13882,187,5,15038,7,24706,9,,9.0,79.73,Completed
583,630,348,2,9333,10,7621,2,24628.0,,150.82,Pending
584,12329,78,2,5319,10,19295,4,21457.0,,74.51,Failed
585,23567,241,4,6410,5,9663,3,,11.0,23.42,Failed
586,3969,146,1,14507,4,11328,4,20932.0,,92.08,Failed
587,12688,88,3,13615,6,1042,2,17300.0,,16.55,Failed
588,17366,30,5,8816,3,12564,7,12703.0,2.0,43.92,Failed
589,415,354,5,24959,7,14040,5,616.0,4.0,83.76,Completed
590,2211,157,3,15086,1,24449,6,,9.0,106.63,Completed
591,21122,166,3,14282,10,19617,6,24977.0,10.0,79.6,Pending
592,25418,17,5,13535,5,23058,2,,8.0,194.85,Completed
593,12549,15,2,803,2,22643,5,3268.0,8.0,88.77,Pending
594,3008,21,4,4146,8,14863,1,,,77.22,Pending
595,28406,337,2,3730,9,9462,8,,3.0,14.47,Completed
596,28960,329,5,21900,5,10324,2,4735.0,10.0,180.26,Failed
597,15158,320,4,16808,2,3266,4,,14.0,48.66,Completed
598,2972,64,1,1407,2,11265,5,,12.0,105.55,Failed
599,22731,343,3,15000,6,13264,10,27921.0,,94.06,Failed
600,16012,279,4,1262,8,19818,8,11682.0,7.0,47.8,Completed
601,15507,284,5,7210,7,11781,5,16288.0,11.0,159.68,Failed
602,2855,239,4,9855,8,20441,4,19271.0,14.0,186.54,Pending
603,9137,288,3,18126,4,21123,5,4932.0,9.0,174.65,Failed
604,2029,47,1,25693,9,14533,9,2038.0,2.0,34.92,Completed
605,28281,339,1,10591,8,23131,10,,13.0,28.5,Completed
606,27376,20,2,26209,6,22685,6,24641.0,,161.21,Pending
607,11434,161,4,27531,4,2059,1,,,168.67,Completed
608,3259,79,3,23857,6,4289,6,,,46.71,Pending
609,318,214,2,25799,3,13457,5,12451.0,10.0,53.39,Failed
610,20719,35,2,3656,10,26449,7,,,98.59,Completed
611,1759,124,2,17243,4,11066,4,11009.0,4.0,83.68,Failed
612,6188,96,3,21368,3,19129,3,,,50.86,Pending
613,13772,222,2,4012,3,23398,1,6205.0,14.0,64.56,Failed
614,13306,95,4,13535,6,22549,5,,,22.51,Pending
615,24487,332,3,21799,9,14388,10,10188.0,3.0,15.78,Pending
616,27024,117,4,5298,9,21837,8,,,46.38,Completed
617,29721,317,5,4298,9,1287,3,,,78.13,Completed
618,10006,334,5,8962,3,3492,3,9686.0,,61.92,Pending
619,27726,5,1,4793,9,20829,2,9743.0,3.0,20.58,Completed
620,14239,84,3,28290,7,19451,3,20691.0,13.0,21.48,Completed
621,29507,283,1,19244,3,16146,8,,8.0,75.18,Pending
622,16932,29,5,4691,3,27685,8,15457.0,,153.27,Pending
623,1314,122,5,17222,10,10618,3,,2.0,66.12,Completed
624,20662,85,5,18434,3,13144,3,,11.0,144.61,Completed
625,24818,119,4,1253,1,28721,10,,10.0,426.57,Failed
626,28783,94,1,8377,4,16694,8,11895.0,15.0,187.7,Failed
627,4522,75,4,400,1,2395,3,,,283.5,Completed
628,23679,360,3,13915,6,18141,1,6331.0,,11.36,Completed
629,17071,353,2,11051,3,20585,2,18432.0,,152.6,Completed
630,6594,1,5,15591,9,16085,7,19934.0,2.0,17.16,Failed
631,19606,118,4,16017,1,28922,1,2671.0,13.0,119.62,Pending
632,18076,173,1,11937,5,23314,3,20498.0,,175.6,Failed
633,554,274,5,20750,2,9206,10,12653.0,,148.86,Failed
634,5577,164,3,11224,3,11154,8,20948.0,7.0,145.55,Failed
635,14601,33,5,26976,9,22213,10,18428.0,,22.5,Completed
636,12572,262,3,1811,9,16193,2,,1.0,181.12,Failed
637,21244,69,1,25494,6,6813,1,18797.0,8.0,17.29,Completed
638,16384,142,5,14590,4,1292,8,,,93.43,Completed
639,27862,102,2,7284,3,18534,3,,2.0,92.39,Pending
640,8268,176,2,17620,7,11821,9,6358.0,,74.68,Completed
641,3818,319,4,18702,1,28786,4,,6.0,341.67,Pending
642,21981,35,2,15076,6,16970,4,,15.0,75.31,Completed
643,15836,74,2,1963,2,7591,9,,,72.82,Completed
644,21615,258,5,21503,3,24213,5,,,20.24,Pending
645,4917,34,2,11724,3,21160,3,,,13.25,Pending
646,13311,17,4,21969,10,12768,1,28765.0,,133.97,Failed
647,6842,190,2,6127,3,29075,5,1376.0,11.0,107.53,Failed
648,5464,35,4,25206,3,27307,6,,,123.73,Completed
649,26984,305,4,15662,5,28980,1,,,63.32,Completed
650,23724,73,2,16004,9,17402,9,,,35.81,Pending
651,12375,319,2,6550,4,12033,1,14087.0,1.0,106.68,Pending
652,25214,136,1,13252,2,8443,2,,,125.84,Completed
653,23118,151,3,6214,4,7758,1,17629.0,15.0,170.41,Failed
654,4166,38,5,4213,1,11443,8,,6.0,153.17,Failed
655,12844,245,1,2441,2,6718,9,29388.0,,116.08,Pending
656,14585,260,1,4049,10,11592,1,,2.0,139.87,Completed
657,7,233,3,28360,5,4936,4,1362.0,7.0,89.49,Failed
658,2105,51,1,5901,2,21585,10,,3.0,164.43,Completed
659,4033,346,1,9240,4,24135,3,3288.0,15.0,187.87,Completed
660,64,27,3,14011,5,16147,7,10444.0,7.0,61.76,Pending
661,24236,104,4,23890,10,3435,7,29482.0,9.0,181.04,Completed
662,28445,336,1,9513,9,7162,2,13824.0,1.0,189.55,Failed
663,17407,306,5,19567,5,20172,7,28813.0,14.0,43.55,Pending
664,11066,244,1,28962,7,2241,7,,13.0,138.86,Pending
665,6909,33,1,8045,4,16132,4,25176.0,,90.94,Completed
666,22643,96,4,14446,10,19401,5,,6.0,185.05,Completed
667,23190,225,4,1897,4,9321,2,,,75.42,Completed
668,15220,115,1,23980,2,14850,2,23936.0,7.0,66.98,Completed
669,24483,116,2,28148,3,19129,9,,,66.05,Pending
670,12596,236,2,28610,3,19405,6,29415.0,15.0,184.91,Pending
671,7514,290,1,5762,7,15173,7,14736.0,,197.74,Completed
672,14389,119,2,17747,1,19000,4,7884.0,,295.73,Pending
673,6079,132,1,825,10,5689,5,,,156.06,Pending
674,20310,87,5,22211,4,6164,7,,,30.08,Completed
675,7564,220,3,18499,8,4606,2,,,66.67,Completed
676,4119,330,3,8608,5,6105,6,,2.0,69.8,Completed
677,27277,136,2,18255,4,7955,6,,,140.14,Failed
678,4473,66,3,985,1,12702,4,,,233.87,Pending
679,27702,339,4,11430,5,6280,8,10360.0,,83.09,Pending
680,22975,158,5,29944,1,14671,5,,,262.26,Failed
681,21219,153,1,26259,2,27910,9,15541.0,13.0,136.41,Pending
682,7661,256,1,11737,3,19567,3,,,111.92,Completed
683,19658,279,2,22357,2,11296,5,6755.0,2.0,188.08,Pending
684,19147,96,3,16285,10,6704,9,22913.0,3.0,187.76,Completed
685,24462,250,2,10768,2,13580,2,,7.0,47.99,Pending
686,23155,20,3,26544,10,333,3,19421.0,,185.98,Pending
687,12279,149,1,21391,7,13386,10,2049.0,5.0,126.58,Completed
688,2800,306,3,26947,10,15300,5,,11.0,16.61,Completed
689,6927,350,1,6008,10,12631,7,,12.0,163.28,Completed
690,16668,186,4,25377,4,5626,10,,,27.8,Pending
691,22152,45,1,28005,10,26493,4,,,58.39,Pending
692,13557,31,2,933,3,27676,7,10958.0,4.0,168.01,Completed
693,21962,300,2,24875,8,24543,9,18400.0,4.0,134.38,Completed
694,22513,306,1,8730,9,24920,5,16813.0,11.0,175.38,Failed
695,22495,82,5,19235,2,20980,4,,,84.01,Failed
696,10973,158,5,27727,7,28246,4,15610.0,15.0,152.19,Pending
697,22369,241,4,22623,8,26960,6,,14.0,188.19,Pending
698,15923,33,2,15709,5,11043,5,,1.0,180.44,Completed
699,27652,14,4,27875,3,27093,5,23425.0,,57.77,Failed
700,29028,54,4,5345,7,1590,9,6912.0,3.0,65.75,Failed
701,21189,335,2,28432,1,25598,2,,12.0,316.28,Pending
702,15529,164,3,6423,1,8743,2,,,392.59,Pending
703,8097,327,5,7712,5,636,9,,,22.58,Pending
704,3454,60,1,13770,6,14920,8,12737.0,,97.67,Completed
705,19915,200,1,8843,10,20855,10,,15.0,15.85,Completed
706,3130,357,4,13971,7,25624,2,,9.0,38.25,Pending
707,5529,107,3,17898,10,28550,7,26460.0,5.0,95.64,Failed
708,8976,334,2,9590,8,6558,6,,15.0,25.55,Completed
709,22153,293,2,11337,4,22752,3,7985.0,,94.92,Pending
710,14553,316,4,7477,8,28347,5,,,62.78,Pending
711,108,50,5,455,5,16105,10,,,66.83,Failed
712,29863,297,5,15605,8,20953,3,,3.0,28.93,Completed
713,22593,67,5,7264,3,16464,1,,,162.84,Completed
714,21463,304,2,8296,2,15926,10,,,112.61,Completed
715,8899,241,3,5993,10,26682,8,,,144.88,Completed
716,21643,326,4,24004,8,24610,6,7.0,,68.0,Failed
717,29540,262,3,5223,4,2887,9,23500.0,7.0,87.04,Pending
718,24087,359,4,24410,3,5877,3,,,129.06,Completed
719,27888,337,4,22242,5,27012,4,18510.0,,149.54,Failed
720,11502,174,2,20649,5,28515,2,27348.0,,168.73,Pending
721,24765,364,1,11846,9,23492,3,,,44.06,Completed
722,16693,50,1,1167,5,29487,3,,,191.38,Completed
723,16307,93,5,18248,10,27257,5,,,144.47,Failed
724,8211,43,3,98,4,14242,5,,,26.44,Failed
725,12095,361,3,8792,9,6619,6,,9.0,38.69,Completed
726,11479,228,1,22652,10,12717,9,23834.0,,39.44,Pending
727,29998,298,1,17907,6,8203,8,,,134.25,Completed
728,29982,101,2,9939,9,4624,1,4795.0,,134.64,Pending
729,20994,182,4,18483,3,3057,6,24398.0,14.0,192.71,Completed
730,16787,66,1,18200,8,18734,9,,8.0,146.57,Completed
731,19531,192,3,27272,7,10638,6,,,175.77,Failed
732,29106,329,1,8799,10,15755,5,,6.0,107.15,Completed
733,18409,285,5,29845,7,28057,10,26610.0,4.0,63.58,Pending
734,23673,200,1,9451,9,844,8,,,91.64,Pending
735,2688,253,1,6398,2,5154,10,,,17.03,Completed
736,6784,186,5,9870,5,15785,9,,9.0,95.56,Failed
737,10929,261,1,10142,6,29040,7,,,169.33,Failed
738,6441,266,5,17867,5,18921,1,27275.0,,104.33,Completed
739,9726,233,5,8521,7,11464,8,,3.0,124.02,Pending
740,28053,297,1,29260,2,22066,4,19413.0,,61.72,Completed
741,25369,110,2,23099,4,4567,10,,,103.1,Failed
742,10652,318,4,7099,5,20643,2,,,121.14,Failed
743,1545,301,5,8725,3,22940,4,,,89.47,Failed
744,13558,97,3,19299,1,19696,8,,,161.68,Pending
745,27983,311,3,15899,7,14965,9,,,77.28,Completed
746,18790,34,2,818,6,15310,1,7552.0,11.0,186.61,Failed
747,1774,91,3,10715,9,15773,3,22410.0,10.0,41.87,Failed
748,11183,70,5,2539,1,21828,5,14464.0,,486.62,Completed
749,21811,154,3,6295,4,29142,6,11305.0,2.0,133.06,Completed
750,7831,13,3,15475,4,286,5,,9.0,143.46,Completed
751,10269,338,2,29435,10,23667,1,21718.0,1.0,164.49,Pending
752,11490,359,2,3947,6,5220,10,29762.0,,83.1,Pending
753,13580,224,3,7078,7,18932,4,,,136.62,Failed
754,19026,54,2,16897,2,482,3,19577.0,,36.34,Pending
755,20903,253,4,24604,6,8576,7,,,168.71,Failed
756,24597,108,1,13028,9,1859,8,,,131.24,Pending
757,25041,142,5,22207,2,24517,3,,,92.73,Pending
758,1509,362,2,8473,6,20215,4,1345.0,,116.25,Failed
759,4559,148,2,11042,8,23327,10,22121.0,,79.68,Completed
760,11592,127,2,29144,8,5221,4,22420.0,6.0,68.18,Pending
761,19764,21,1,24992,10,24790,9,,,163.31,Completed
762,22373,124,5,13316,5,7374,1,,1.0,111.67,Completed
763,21629,292,5,7565,6,27287,3,,,28.0,Pending
764,1946,77,2,20915,10,9660,10,,,16.21,Failed
765,6548,7,3,29542,3,11265,10,9089.0,15.0,27.95,Completed
766,741,364,2,24404,4,14744,9,,13.0,44.88,Completed
767,20144,244,3,5402,7,8587,8,7578.0,3.0,181.16,Failed
768,22023,188,3,21189,1,6679,1,5823.0,,450.93,Failed
769,10353,194,1,13576,6,22564,5,13420.0,,14.88,Pending
770,9872,80,2,15578,10,29687,10,,,90.57,Pending
771,19962,349,3,18017,4,13973,3,,,113.85,Failed
772,18537,273,1,6245,8,23489,9,,,197.87,Completed
773,27894,265,5,9398,10,10114,3,,12.0,187.33,Pending
774,9562,53,1,17195,2,20208,1,7650.0,14.0,72.39,Completed
775,6740,225,4,22877,8,27126,6,15999.0,11.0,81.98,Pending
776,22089,116,5,13407,7,29584,2,,,182.76,Pending
777,10968,51,1,16871,3,16547,2,15491.0,11.0,15.05,Pending
778,10638,309,1,27708,8,29442,8,,8.0,110.98,Pending
779,15657,24,5,15040,7,12371,10,,7.0,189.98,Pending
780,24504,100,3,7176,2,12235,2,,11.0,20.64,Pending
781,25446,9,1,14980,8,1334,10,18696.0,,19.6,Pending
782,29787,237,5,16304,10,11235,3,564.0,,117.33,Completed
783,16520,70,1,18403,9,24720,7,,2.0,10.99,Pending
784,11241,20,3,3291,4,141,10,,,111.67,Completed
785,10119,196,3,12330,6,2988,2,,,194.62,Completed
786,11765,294,5,8306,1,7865,4,414.0,4.0,157.4,Completed
787,2538,33,5,26658,9,3053,3,11874.0,,22.91,Pending
788,20080,299,4,20658,5,2385,1,22501.0,,168.96,Completed
789,15798,306,2,9694,2,8640,8,23755.0,8.0,106.66,Completed
790,11389,58,4,13373,3,27520,8,,,96.12,Failed
791,25105,198,2,20893,6,1583,10,,7.0,64.55,Failed
792,20588,340,4,18067,1,19948,5,,,450.37,Failed
793,24693,295,3,3622,6,21670,7,,14.0,160.73,Completed
794,8668,29,1,13714,2,18073,1,2741.0,,147.62,Failed
795,22029,353,1,15810,9,11561,5,,,69.74,Pending
796,15265,47,5,19313,1,1542,3,28377.0,,115.67,Completed
797,29206,163,2,9097,3,48,6,2594.0,3.0,86.14,Completed
798,9603,126,5,11598,4,2950,1,12459.0,,46.63,Completed
799,2319,14,1,11394,3,20052,4,249.0,,37.05,Pending
800,9777,167,3,23440,1,6285,1,,,381.27,Completed
801,18694,227,4,2793,5,6077,8,,,174.88,Failed
802,23216,272,3,20316,10,21406,8,,1.0,173.76,Failed
803,10742,311,2,25822,7,2351,7,5384.0,11.0,198.71,Pending
804,26649,315,4,28372,2,11409,9,7775.0,4.0,84.0,Completed
805,15043,151,3,21606,3,25130,2,12853.0,,66.09,Completed
806,13789,241,1,16821,4,29165,5,,,188.63,Completed
807,20706,129,2,2595,9,20942,5,,6.0,45.17,Completed
808,11583,233,1,17589,7,29131,5,,12.0,66.64,Completed
809,13022,161,1,7641,5,15595,6,18225.0,,25.16,Pending
810,10152,59,3,28090,4,740,3,4877.0,15.0,161.54,Failed
811,7499,126,2,12183,7,27924,5,,6.0,182.86,Completed
812,16949,57,1,4397,5,18311,5,,2.0,126.28,Pending
813,3960,237,3,20680,2,2101,5,,1.0,49.15,Pending
814,24642,59,5,29801,7,14086,1,,6.0,150.13,Failed
815,5201,50,2,14009,8,26238,4,,,109.4,Completed
816,8915,198,2,1066,3,410,6,11506.0,,153.21,Pending
817,1025,278,1,6474,2,28573,8,,,22.57,Completed
818,18396,79,5,5419,10,23299,2,,9.0,197.83,Failed
819,19977,256,5,8797,5,16172,4,,6.0,145.76,Failed
820,21297,333,2,430,6,3047,1,,3.0,89.86,Completed
821,28707,182,5,12988,5,15879,3,24186.0,10.0,76.29,Completed
822,9483,143,3,28210,5,2510,5,,,169.9,Failed
823,14530,47,3,9340,2,1130,4,,12.0,82.4,Failed
824,19833,27,4,14296,3,735,5,23195.0,10.0,128.78,Failed
825,3751,291,5,11609,2,19057,4,13127.0,,117.47,Failed
826,26645,73,5,17785,6,27599,6,15755.0,,117.27,Failed
827,8899,191,4,28246,3,25117,7,,6.0,114.8,Pending
828,1701,20,5,20035,2,14517,8,,,164.37,Pending
829,9207,354,1,9442,2,8761,2,,15.0,162.59,Completed
830,14423,170,4,27454,1,7017,6,,7.0,101.0,Pending
831,14803,348,2,9947,2,14768,7,,,184.37,Completed
832,26675,145,1,2101,10,8776,7,,1.0,121.94,Failed
833,22548,27,4,5004,3,27595,8,29801.0,1.0,30.82,Pending
834,24542,62,1,28187,7,28527,9,,,15.3,Pending
835,4947,23,1,6939,4,4057,7,,2.0,54.85,Pending
836,895,283,5,17844,7,24287,6,,,63.61,Completed
837,15837,324,1,4630,2,17837,2,24852.0,10.0,85.6,Failed
838,21172,123,5,14129,8,1607,7,,10.0,84.38,Failed
839,29677,22,5,3340,2,22231,2,,15.0,182.33,Completed
840,15071,216,3,8841,1,1207,9,7307.0,,102.58,Pending
841,15186,282,4,6593,10,8383,7,3256.0,4.0,20.2,Completed
842,22830,331,3,8943,7,1684,8,12438.0,7.0,118.22,Completed
843,26774,18,5,26620,2,29366,10,,5.0,141.42,Pending
844,3141,309,1,5522,3,24228,2,27435.0,,98.99,Pending
845,17432,292,2,1269,2,2274,10,26807.0,,135.36,Completed
846,3042,6,1,2150,2,6736,5,21993.0,8.0,19.64,Completed
847,18656,251,5,22841,7,16034,2,14984.0,,121.83,Failed
848,20661,45,4,6751,7,4982,2,,7.0,28.39,Completed
849,1430,93,4,29930,1,2665,9,,14.0,347.56,Completed
850,4054,60,1,21879,9,13080,4,696.0,9.0,45.46,Failed
851,25597,153,3,6887,3,15062,10,12410.0,,72.54,Completed
852,28741,206,5,8778,5,11680,8,,10.0,189.77,Pending
853,24206,93,2,7067,6,22396,6,,6.0,43.99,Pending
854,13120,138,3,12458,10,8393,3,25121.0,,32.53,Completed
855,17732,299,5,6559,8,24393,2,29378.0,,192.38,Pending
856,23159,216,1,19838,5,20641,2,17466.0,,189.01,Completed
857,38,298,3,3871,3,4324,6,7909.0,,22.63,Failed
858,16127,103,5,3078,8,18880,2,12670.0,,31.58,Failed
859,28067,174,4,10399,4,24209,5,,,70.88,Pending
860,5688,240,5,2365,7,27671,10,,,11.21,Pending
861,15029,69,5,11835,6,5465,6,,3.0,176.89,Completed
