investment_id,date_id,investment_type_id,account_id,amount_invested,investment_return
848,174,9,8141,5360.59,37.29
849,217,6,27513,6607.86,
850,286,12,2474,4875.61,
851,220,11,8278,693.98,
852,240,8,2734,1152.33,63.06
853,9,4,9174,5779.52,104.74
854,174,13,22075,6447.57,
855,160,4,25116,2434.57,
856,39,14,24242,9933.39,
857,114,8,2388,4497.03,
858,275,9,19824,9146.33,894.58
859,354,2,13866,5847.12,360.1
860,5,11,15206,3767.87,417.45
861,3,10,723,8777.71,4.84
862,322,15,22367,7461.63,561.77
863,2,12,20987,8625.26,845.91
864,147,11,25084,2244.97,
865,171,11,12938,8933.55,
866,346,5,9152,8936.89,
867,168,6,1736,4188.94,154.17
868,133,7,24017,7729.43,
869,322,13,24547,8423.36,254.55
870,218,5,21728,9753.94,80.3
871,153,4,28926,2627.78,
872,208,13,18451,5330.03,954.7
873,365,15,8389,2608.57,539.64
874,75,5,22762,9737.45,
875,2,10,23841,8569.82,470.83
876,249,2,18458,6149.92,845.2
877,128,11,3972,5965.59,765.81
878,94,11,11133,3666.4,
879,297,7,12276,4619.46,
880,101,6,25867,8726.54,
881,300,6,24060,4367.91,489.76
882,10,11,25101,2677.27,803.94
883,287,1,10148,8933.19,75.83
884,144,11,29472,3172.65,52.49
885,87,4,8309,8545.71,630.76
886,294,9,29932,9001.64,976.63
887,38,4,16654,3709.16,
888,101,7,11497,2860.32,
889,284,4,22038,2014.68,
890,135,2,8354,2652.98,
891,227,10,25453,2708.04,622.19
892,22,15,18475,3738.73,
893,156,11,9615,7387.21,280.97
894,219,10,14384,6643.97,
895,5,7,25229,226.14,749.1
896,318,14,26926,8787.06,764.32
897,315,13,23351,1351.98,
898,51,1,13753,9299.61,
899,292,4,5025,8056.41,566.01
900,108,5,16513,4261.02,
901,165,2,22863,1172.16,520.82
902,313,8,13935,4087.79,467.07
903,111,5,13462,7506.52,
904,50,1,24446,6022.35,
905,197,9,82,735.59,
906,224,5,19750,5620.22,
907,312,5,8017,3532.86,
908,68,11,5301,2895.24,466.04
909,235,10,15427,7657.36,23.22
910,285,15,17510,3201.8,807.13
911,274,9,25263,2757.59,148.81
912,167,9,21205,1463.68,
913,36,5,12324,3624.95,
914,213,10,6524,8030.91,800.38
915,305,1,21228,9826.45,
916,148,2,12946,6240.41,
917,233,1,14086,4644.14,
918,49,13,5113,512.89,
919,223,2,638,7331.87,134.3
920,54,11,1792,2752.4,
921,351,8,4957,7853.47,
922,174,11,8791,6259.9,534.13
923,266,3,7995,2793.86,
924,73,12,11788,401.42,602.47
925,271,5,28635,336.06,802.92
926,74,7,5015,5237.74,405.28
927,335,12,18260,1251.87,309.93
928,117,11,2748,1134.06,
929,327,13,27465,9640.33,689.32
930,200,4,10010,250.17,
931,47,9,1650,7948.94,288.13
932,134,14,2545,1246.08,
933,38,2,10895,6603.22,974.47
934,230,7,21582,9541.34,289.35
935,337,15,8079,8342.56,
936,312,11,29851,3692.57,
937,182,4,16985,1288.95,
938,340,11,17789,2149.38,
939,114,6,766,524.97,955.57
940,84,14,7311,2082.1,
941,333,10,16074,7263.96,683.15
942,227,10,23796,7044.98,
943,44,11,3124,7880.86,
944,57,3,8065,5269.31,636.97
945,111,7,22610,2982.51,
946,361,4,28314,2460.0,337.71
947,134,10,13371,1322.53,
948,174,4,9790,6794.07,512.69
949,160,13,27714,8401.25,127.19
950,247,4,15910,2732.39,
951,57,6,11581,9595.01,
952,85,3,5166,826.95,163.22
953,199,15,14172,6171.97,
954,19,8,4623,9805.14,
955,43,8,20010,7055.01,647.68
956,45,5,23381,3122.9,586.5
957,248,5,27158,8626.87,
958,55,1,26811,2482.77,
959,315,6,6447,9798.59,574.06
960,125,10,21549,5920.52,227.14
961,279,12,3535,9182.61,407.31
962,62,13,20715,5346.9,62.81
963,76,10,6765,2063.69,
964,338,14,15443,7973.99,444.13
965,87,6,22730,5260.19,996.83
966,143,13,4968,669.1,
967,362,13,14800,490.83,179.01
968,286,2,27515,8947.04,
969,274,10,7668,6011.98,
970,203,14,4644,4470.33,
971,211,14,513,3414.86,9.92
972,241,2,11874,4875.56,
973,16,6,28355,7385.85,
974,364,2,71,6470.6,209.24
975,16,9,15324,3523.23,
976,142,9,4129,9736.72,
977,159,6,13523,9120.94,458.52
978,78,5,20427,7699.87,336.32
979,196,7,764,5696.63,637.21
980,145,9,7982,9551.13,
981,19,5,12280,8975.84,
982,181,6,13601,4769.42,865.53
983,89,6,22710,2902.78,640.05
984,253,10,4528,7874.71,
985,358,7,1785,1492.67,
986,98,15,13847,3563.26,
987,210,10,5602,102.78,586.69
988,270,9,22243,8600.55,
989,189,15,29017,6526.8,462.71
990,288,12,26145,2839.67,591.76
991,63,11,18742,1825.55,142.98
992,239,3,7410,9152.88,727.23
993,189,13,7090,6212.06,346.95
994,231,14,23760,3374.3,
995,96,2,4081,6523.69,808.09
996,172,11,5582,7412.3,
997,246,1,2714,5612.14,857.75
998,157,4,20475,5194.42,
999,243,5,20313,5958.15,
1000,190,5,16091,6506.89,
1001,52,5,6355,7792.6,827.89
1002,56,5,3275,7323.49,116.6
1003,157,5,13735,4651.71,718.43
1004,311,9,9106,2540.59,658.25
1005,12,3,17770,5289.55,
1006,102,12,21260,3412.29,537.01
1007,59,12,23241,6318.86,967.86
1008,240,3,4343,8717.78,901.64
1009,189,6,18938,9330.3,
1010,121,3,13022,1125.53,686.12
1011,108,8,10140,132.61,
1012,171,8,10975,2298.55,
1013,126,1,21098,3262.14,836.48
1014,92,4,4728,2399.91,
1015,93,5,15508,9910.88,
1016,363,5,27458,7817.32,196.9
1017,182,13,22748,9423.02,
1018,284,5,4768,9652.05,
1019,54,7,23453,308.77,901.89
1020,23,9,17118,7461.49,
1021,288,11,7535,546.88,
1022,291,6,12981,4080.54,
1023,303,8,3969,4033.58,
1024,237,10,17865,4173.5,920.91
1025,365,7,24538,3240.88,
1026,151,12,29352,2337.3,434.94
1027,267,5,17135,6184.74,496.38
1028,123,4,27436,8263.45,
1029,62,11,16514,4415.86,621.27
1030,133,10,28195,3851.85,
1031,109,3,3259,9427.06,544.63
1032,225,2,25639,5518.46,639.68
1033,130,12,3255,4188.72,
1034,316,9,2655,2540.71,
1035,24,6,13223,7429.53,123.54
1036,360,15,28995,7198.78,678.29
1037,47,8,26874,5067.25,923.94
1038,278,6,26841,8338.73,216.38
1039,80,14,14833,3086.07,854.9
1040,268,2,14637,8885.63,231.3
1041,294,2,18323,4764.08,26.12
1042,152,13,424,2125.06,
1043,347,14,28654,4183.66,767.37
1044,279,14,8922,4152.92,678.76
1045,7,7,4503,3677.1,
1046,334,6,6802,9728.82,68.8
1047,4,3,578,5257.58,
1048,351,7,12414,8583.33,
1049,338,9,12855,8773.69,58.94
1050,202,10,5836,4232.31,840.0
1051,19,7,14763,953.24,
1052,204,6,23239,1507.22,
1053,30,1,10740,2014.92,637.34
1054,183,9,13966,7390.98,907.52
1055,330,9,29045,4551.43,989.04
1056,191,11,28578,6758.92,605.11
1057,33,10,25336,8424.03,869.59
1058,325,11,13612,8584.76,
1059,148,12,26295,4063.38,
1060,219,7,24634,973.88,804.56
1061,28,2,22123,9868.81,186.97
1062,123,4,4624,4475.05,
1063,261,15,1238,8922.17,
1064,249,3,1186,4930.71,975.62
1065,30,4,13554,342.22,390.14
1066,145,15,8787,3426.83,
1067,135,15,4584,9944.34,229.84
1068,39,9,1689,1367.87,108.65
1069,7,5,25329,3418.55,177.15
1070,358,12,27449,8667.42,55.52
1071,1,14,26327,5146.89,59.33
1072,72,6,28432,6512.94,704.53
1073,142,9,18192,9270.42,135.17
1074,15,3,13146,8779.04,
1075,119,4,1335,5392.94,
1076,151,8,28598,8595.58,861.43
1077,338,3,4739,8447.37,58.55
1078,302,1,18950,1014.2,624.95
1079,267,10,6598,2785.47,
1080,300,3,6347,9444.48,
1081,271,15,88,3398.8,
1082,346,5,6902,9291.43,
1083,216,7,29261,9711.16,
1084,341,4,21476,173.84,
1085,273,5,28153,3000.67,
1086,30,6,29583,4965.49,
1087,353,2,29892,845.36,
1088,311,15,24922,9906.35,
1089,99,14,4830,431.12,
1090,132,13,8340,5450.66,
1091,58,2,27492,822.36,
1092,118,10,2096,4042.89,911.48
1093,234,11,26328,6978.47,
1094,355,12,20633,3245.29,877.45
1095,341,11,15636,3521.71,594.34
1096,107,8,25084,109.61,319.03
1097,183,6,3461,5086.61,
1098,226,3,29273,7765.53,342.99
1099,193,9,1547,582.4,
1100,199,9,6781,4148.89,186.74
1101,20,4,24679,9014.27,
1102,256,6,29604,671.79,675.65
1103,186,6,15089,1976.12,
1104,13,6,25640,636.93,
1105,248,8,25109,4592.91,
1106,297,4,20103,7323.84,908.26
1107,200,4,26947,7087.6,
1108,320,4,115,6148.27,
1109,167,15,18820,2092.39,324.19
1110,319,4,738,3185.52,
1111,22,13,10371,1386.8,437.77
1112,283,5,3008,9309.52,
1113,87,5,9164,7870.91,
1114,220,1,18191,7723.62,323.75
1115,138,7,20672,2686.46,767.34
1116,255,1,1970,5292.92,
1117,89,12,25656,2053.88,
1118,264,14,3842,8545.86,
1119,114,6,27188,5738.2,
1120,79,3,5396,4657.03,
1121,106,2,24897,1376.22,604.26
1122,131,13,25786,3944.66,
1123,98,9,26360,2206.68,610.72
1124,168,14,21902,1847.42,983.58
1125,156,7,3717,7712.71,
1126,165,6,12745,3483.46,18.78
1127,310,5,11699,4459.94,144.58
1128,246,2,8796,632.37,
1129,23,6,22792,780.85,851.63
1130,338,5,4327,9165.86,188.68
1131,246,15,177,8226.83,
1132,47,2,2093,4197.79,
1133,279,9,24632,6734.31,
1134,291,3,16015,8279.84,
1135,275,8,7612,6784.7,756.06
1136,265,3,19086,447.95,679.31
1137,113,11,3326,1428.24,
1138,153,9,28804,5608.89,
1139,30,4,14936,8432.36,
1140,334,8,12271,7123.88,
1141,132,1,28091,2843.5,854.95
1142,355,4,6194,3503.0,
1143,272,4,13897,4907.49,704.88
1144,160,5,16134,4910.22,
1145,71,4,24555,1593.16,
1146,296,1,11428,5035.72,261.83
1147,337,7,13251,807.35,88.71
1148,327,13,18076,9558.67,
1149,10,13,5662,7696.3,
1150,198,14,7408,2441.93,282.26
1151,26,4,29493,7724.02,
1152,274,7,3843,3074.69,
1153,209,8,17212,6704.92,
1154,236,12,5270,3138.65,333.71
1155,258,8,24629,1825.07,888.22
1156,66,15,3021,5385.75,174.95
1157,312,13,13307,8588.14,
1158,145,4,27168,374.92,420.04
1159,7,6,5338,1115.66,66.91
1160,311,9,24894,6164.53,
1161,309,12,22007,3134.16,153.05
1162,164,10,23759,938.45,141.28
1163,320,3,5072,5841.87,
1164,24,10,15237,9969.16,
1165,18,4,8528,3364.6,
1166,260,8,285,2152.13,330.59
1167,317,7,18803,7433.7,
1168,5,10,23348,5503.24,475.55
1169,75,3,12862,5560.83,385.96
1170,36,15,4983,8670.45,783.71
1171,261,2,6332,1160.3,
1172,128,11,23672,6545.53,
1173,357,6,6252,4387.85,62.21
1174,290,2,17632,584.48,118.98
1175,47,12,12537,4014.44,731.21
1176,22,12,13138,3886.33,628.65
1177,54,2,18292,4293.41,
1178,19,10,28693,861.4,948.96
1179,46,13,27325,8679.38,254.46
1180,89,5,19414,6737.67,
1181,106,6,19961,8174.05,
1182,246,7,29730,1524.24,590.38
1183,337,14,7917,9225.45,
1184,221,9,18041,330.09,192.4
1185,175,3,8232,9608.17,
1186,263,5,12413,8654.13,247.21
1187,15,3,14061,8000.24,
1188,350,4,10505,4369.93,
1189,285,15,699,8226.34,
1190,36,6,4424,6329.74,
1191,163,8,19492,2865.26,459.05
1192,333,14,14766,7004.61,345.89
1193,339,4,23258,4162.39,
1194,44,1,8385,2908.86,230.23
1195,311,11,15144,2576.99,
1196,192,2,12400,6459.97,397.68
1197,63,1,22890,5986.94,623.67
1198,282,3,6095,2367.7,670.28
1199,300,1,18446,6107.41,
1200,236,3,14523,1341.82,
1201,232,15,7518,6140.56,
1202,31,13,779,9764.74,994.72
1203,142,9,18302,2217.25,
1204,278,8,22588,3519.39,821.5
1205,261,4,3146,3369.33,
1206,200,7,21423,9563.41,
1207,100,9,13832,5609.78,
1208,299,7,17774,3432.75,
1209,365,10,20724,5748.28,651.11
1210,192,8,25046,3430.93,
1211,110,1,22431,6897.17,965.26
1212,222,8,28456,8674.7,435.45
1213,227,11,8361,9177.74,
1214,131,4,3214,950.23,
1215,64,14,17517,2060.62,
1216,341,11,28030,9467.8,471.8
1217,12,7,27862,805.73,497.86
1218,176,2,1437,5787.09,
1219,85,4,25693,4256.92,53.87
1220,270,15,6634,4939.7,270.48
1221,249,6,23110,8786.2,927.03
1222,271,14,39,1240.86,266.96
1223,328,10,27569,2208.18,98.03
1224,237,8,29565,5317.1,739.82
1225,261,2,2276,3129.47,
1226,282,15,27037,3386.52,567.0
1227,5,13,15400,3047.85,201.76
1228,196,6,12561,469.42,
1229,113,7,11429,8844.25,
1230,79,4,13257,6402.49,
1231,47,6,15552,8053.91,354.45
1232,309,3,3162,8608.71,
1233,310,3,26426,5328.76,306.31
1234,334,5,28538,3889.3,
1235,52,15,8012,1645.87,
1236,60,11,29794,3655.15,
1237,183,4,5228,9058.02,
1238,18,11,26888,5543.26,593.22
1239,164,2,155,6202.24,
1240,323,8,3187,6272.77,260.66
1241,300,4,21803,3444.31,
1242,60,6,24007,8096.36,
1243,192,15,14750,9629.25,316.62
1244,120,14,1217,6255.51,
1245,364,14,22598,2566.41,
1246,358,11,12348,1908.38,
1247,121,13,2061,465.45,694.65
1248,331,6,620,9512.61,349.88
1249,231,5,12771,6049.06,
1250,292,13,12983,5339.34,68.03
1251,304,14,1735,3501.03,270.68
1252,326,15,21067,7537.54,
1253,346,4,8025,791.04,703.74
1254,23,13,16251,5436.95,
1255,56,9,15288,1116.72,
1256,289,1,7803,4598.99,
1257,70,10,3515,454.88,910.71
1258,41,3,8070,2653.2,149.49
1259,193,10,1033,7172.58,905.24
1260,266,10,23544,6715.77,986.27
1261,187,9,15495,9476.8,124.44
1262,287,3,3973,2496.2,
1263,343,5,22617,8320.56,785.56
1264,133,6,22102,6494.09,
1265,236,14,1445,1825.15,
1266,319,9,15310,2124.51,391.78
1267,114,6,20706,1878.91,
1268,300,6,7292,249.2,749.33
1269,254,5,24136,7530.04,
1270,357,5,19238,6869.8,
1271,323,4,28915,3614.56,
1272,204,14,12962,583.78,5.02
1273,143,13,19352,8739.7,966.88
1274,282,3,719,967.04,
1275,244,14,9005,6764.77,
1276,7,8,19275,5923.25,
1277,293,1,18913,3511.09,
1278,184,7,22049,8715.31,
1279,164,14,27832,7602.46,638.11
1280,340,4,203,8731.36,117.95
1281,313,1,16610,2257.58,
1282,354,3,24289,4123.83,
1283,329,14,13688,4393.61,758.39
1284,50,1,4071,5512.1,
1285,289,14,20799,4384.74,627.84
1286,169,9,9018,7976.44,
1287,224,11,6655,8819.32,
1288,69,3,1420,8731.82,
1289,308,14,24984,2123.47,192.59
1290,278,4,23688,1330.4,
1291,296,15,4700,9812.09,459.31
1292,151,1,3257,9483.54,184.02
1293,88,3,13816,106.08,
1294,16,14,2235,933.33,
1295,38,4,11958,4991.24,
1296,311,10,14224,5660.02,950.67
1297,155,7,29911,7056.64,
1298,47,8,25019,2078.2,579.7
1299,244,4,20964,9598.49,652.05
1300,205,8,19755,2685.06,198.72
1301,212,4,25576,6247.67,489.43
1302,8,6,28510,6863.69,
1303,330,7,8182,3390.8,
1304,19,3,15758,475.56,
1305,325,15,7114,2072.1,447.75
1306,240,15,12109,298.64,953.14
1307,79,2,22626,9205.57,
1308,49,4,26102,9107.07,777.64
1309,147,4,11789,8062.43,346.99
1310,166,5,8039,8027.65,
1311,242,8,17782,4503.35,
1312,342,13,3854,1360.39,
1313,198,2,14019,9719.87,
1314,137,13,27896,7989.22,
1315,159,5,12218,9227.14,868.33
1316,106,15,1499,5885.93,
1317,62,5,18198,7406.46,36.21
1318,294,4,27035,2990.61,72.37
1319,345,1,9935,7320.72,
1320,140,3,438,3036.19,
1321,234,8,28156,1531.69,729.42
1322,335,14,8931,3576.06,
1323,239,12,9207,2697.0,
1324,25,1,573,4021.57,
1325,275,13,3930,699.73,15.08
1326,275,9,9033,9757.73,
1327,196,1,6284,9194.21,996.92
1328,39,11,22608,5748.58,
1329,135,13,23906,8169.84,
1330,22,5,11755,3956.57,
1331,28,13,10827,9917.72,438.21
1332,75,14,27574,9269.46,316.11
1333,288,15,7014,4136.32,864.4
1334,20,7,23967,4898.96,
1335,2,2,20898,2012.5,767.1
1336,150,7,15876,3415.12,
1337,121,1,21601,6208.38,205.93
1338,87,1,11135,3350.19,251.37
1339,325,1,9017,7254.89,
1340,347,8,164,5427.74,5.14
1341,153,14,16809,5805.44,
1342,352,3,21696,4168.74,
1343,299,9,4366,5948.26,653.1
1344,193,1,19565,914.57,
1345,181,1,16084,4006.83,92.91
1346,6,2,13302,6206.16,815.37
1347,297,4,19234,8501.84,
1348,152,15,16743,5804.34,
1349,311,6,11115,7567.38,
1350,148,13,28045,7921.21,630.52
1351,282,9,29992,1982.05,
1352,160,4,8134,5371.52,
1353,312,12,13880,8763.07,458.3
1354,188,4,27367,3550.47,964.66
1355,322,13,3476,6281.52,755.32
1356,258,2,28096,3257.87,
1357,355,3,29087,4709.09,215.82
1358,195,13,17641,8087.78,493.38
1359,328,8,418,7183.76,120.67
1360,174,6,20736,1037.14,
1361,301,12,11182,4359.14,
1362,145,5,3648,9069.96,361.37
1363,305,9,8361,2280.13,129.57
1364,102,11,13270,8295.71,105.85
1365,30,12,20543,7415.13,
1366,297,6,11280,8505.03,
1367,315,9,18037,9541.85,306.69
1368,153,4,4496,536.38,893.33
1369,351,12,13605,9717.46,
1370,196,11,27936,3724.35,266.49
1371,101,11,25265,6459.57,283.69
1372,94,9,29892,5611.84,
1373,61,4,25644,3079.36,
1374,118,15,24783,907.95,
1375,166,14,26372,4238.55,
1376,358,5,27845,9681.18,
1377,354,1,28454,5419.46,
1378,186,2,689,1609.68,
1379,264,5,29239,6031.77,25.98
1380,73,3,24248,7125.22,515.51
1381,262,2,608,3004.3,
1382,341,1,24481,7350.11,
1383,263,8,26709,6914.72,719.48
1384,90,4,15077,5861.09,
1385,181,6,10855,2721.18,
1386,156,15,25899,2835.83,5.71
1387,191,8,481,222.89,
1388,320,3,15591,1846.26,
1389,148,13,28545,2643.33,
1390,232,2,20449,3175.48,378.31
1391,220,1,15962,9695.95,896.94
1392,305,3,2758,9031.31,721.42
1393,154,12,19085,3939.78,
1394,270,1,17636,8838.0,
1395,248,3,25889,8909.33,123.69
1396,229,7,24521,6117.34,
1397,258,4,11,3815.79,846.23
1398,245,14,3479,2614.05,166.44
1399,194,1,163,9364.0,863.59
1400,4,13,29730,9944.51,949.73
1401,177,12,9075,6920.93,670.71
1402,309,4,28860,2354.6,691.9
1403,123,7,10926,5271.47,
1404,31,7,10003,7156.01,813.87
1405,249,15,17213,7495.3,
1406,342,3,9381,6834.03,
1407,329,10,14440,6549.59,
1408,113,13,18200,723.15,994.99
1409,187,14,6276,3154.12,507.61
1410,92,15,5074,4360.19,
1411,192,13,13118,2195.1,536.24
1412,27,7,21871,9035.66,407.11
1413,122,5,15761,2148.18,472.93
1414,86,6,26864,340.25,
1415,288,1,1772,4851.58,
1416,281,1,18189,9651.21,471.56
1417,81,5,20044,752.82,
1418,221,14,1615,8439.49,
1419,62,3,29229,4373.08,
1420,311,9,5644,4644.14,66.08
1421,128,1,8696,4366.15,
1422,190,15,27330,8702.18,353.57
1423,238,8,28761,2385.4,
1424,288,6,9537,3163.32,
1425,7,15,17851,3318.66,
1426,304,2,25810,7421.21,430.82
1427,65,1,9107,2093.99,486.18
1428,191,15,4787,7731.88,
1429,124,1,18250,6795.06,3.33
1430,341,8,5957,2318.15,830.78
1431,66,13,24789,6261.2,
1432,18,13,17525,4327.29,344.19
1433,79,12,3478,4788.65,
1434,23,11,1369,3837.67,
1435,238,11,26635,7303.02,721.79
1436,238,5,21417,7407.96,417.55
1437,305,13,26648,4299.04,
1438,183,12,1768,791.65,
1439,129,6,14189,4349.64,
1440,245,9,6250,1783.4,
1441,37,8,20631,8256.48,323.31
1442,259,3,11261,5878.56,
1443,303,6,4906,4002.61,
1444,338,1,22560,2704.04,
1445,35,13,27331,2995.4,
1446,118,5,10789,5917.77,
1447,274,2,172,2487.82,
1448,328,10,5339,6116.5,
1449,226,11,14437,1244.88,168.0
1450,9,13,9177,3723.46,
1451,95,9,26486,9890.56,357.07
1452,161,12,28057,3312.08,727.17
1453,99,14,6317,6675.54,670.96
1454,147,11,13240,6878.72,115.49
1455,305,15,10904,8828.85,
1456,212,10,9539,1055.2,723.31
1457,94,15,5137,8948.97,
1458,92,11,20080,5688.01,217.52
1459,7,15,3596,1469.18,
1460,294,3,14296,6674.21,328.36
1461,318,4,1733,4129.51,184.45
1462,355,2,26134,8039.55,719.67
1463,282,15,18811,2625.73,
1464,123,2,20424,4532.39,317.25
1465,128,2,21579,2544.5,549.24
1466,186,11,13913,9841.56,
1467,111,3,21438,7184.19,
1468,291,2,10234,3577.66,
1469,244,8,306,1417.21,847.95
1470,17,9,20368,9446.61,
1471,277,3,19967,101.56,
1472,260,11,428,3547.29,
1473,17,8,5101,7602.86,824.2
1474,141,7,27191,8884.29,
1475,298,5,15616,8946.65,984.68
1476,180,2,28843,6789.99,706.7
1477,236,2,10442,995.54,
1478,58,3,11766,1935.11,354.11
1479,112,5,2859,8536.58,
1480,7,5,3044,5355.37,
1481,18,2,531,3157.68,
1482,279,15,2585,9525.37,
1483,207,6,906,9490.9,
1484,73,2,15988,6384.84,
1485,53,12,520,9076.72,
1486,192,13,24038,2860.93,
1487,180,7,14976,8145.49,824.9
1488,300,15,18320,2651.14,
1489,240,9,15603,3084.24,
1490,294,13,21521,8133.03,814.75
1491,143,5,3134,5781.02,861.27
1492,196,3,7956,4090.8,595.88
1493,38,9,3862,450.06,
1494,187,3,15269,8360.53,825.39
1495,155,2,12131,2753.65,
1496,355,1,3438,9816.24,
1497,113,12,24868,1708.65,
1498,116,5,302,4598.17,
1499,137,9,23203,7289.96,982.76
1500,17,6,14971,451.99,415.17
1501,291,6,5588,5670.01,468.4
1502,162,8,21503,8763.47,
1503,251,14,20736,2991.45,56.81
1504,229,10,21450,9163.65,
1505,223,2,5534,6706.8,
1506,358,2,15905,734.02,422.35
1507,100,1,26264,7112.12,
1508,266,6,14622,3296.39,971.84
1509,296,15,7215,1433.86,827.16
1510,194,10,5563,6714.4,
1511,310,2,16137,3592.52,896.71
1512,51,12,14844,4878.45,799.86
1513,59,15,2953,9256.31,
1514,56,12,4285,5369.8,793.62
1515,73,3,1692,539.71,865.06
1516,185,15,15807,5626.8,490.12
1517,90,14,26292,6333.06,
1518,332,14,5681,3152.68,400.53
1519,7,15,24886,5584.85,913.85
1520,165,11,11584,6949.99,251.55
1521,359,14,18777,2617.4,821.17
1522,248,3,13900,595.89,11.26
1523,45,6,13663,9786.26,413.38
1524,75,14,22723,779.21,876.02
1525,305,9,10869,1792.07,993.6
1526,274,11,8301,9138.71,496.84
1527,257,7,20624,7861.6,172.19
1528,275,15,14080,912.37,504.86
1529,296,10,24578,9022.66,
1530,136,5,23137,1365.25,189.13
1531,176,3,23171,8044.41,834.31
1532,118,13,9979,8059.2,148.82
1533,316,10,28034,3904.1,863.37
1534,187,11,16792,9941.54,219.54
1535,140,11,6341,8578.56,
1536,1,5,26538,4745.49,
1537,216,1,11410,1199.91,
1538,42,11,15394,2291.01,
1539,167,7,4712,965.06,72.91
1540,233,10,19832,1568.71,
1541,123,7,3823,515.82,991.71
1542,233,9,14431,4821.28,
1543,12,3,16278,3707.0,
1544,136,9,22085,3351.19,
1545,217,3,2451,6835.4,235.86
1546,286,13,8920,9688.91,
1547,335,3,28460,246.54,27.58
1548,104,6,26865,8357.25,
1549,43,12,15050,3416.32,
1550,151,9,29682,9709.22,
1551,17,9,14858,2784.87,943.68
1552,104,5,12785,4243.98,
1553,5,7,1688,4480.28,748.23
1554,262,10,9288,391.71,
1555,74,13,19692,7922.8,414.91
1556,183,13,19395,5514.5,850.1
1557,123,14,28890,8039.93,598.12
1558,27,5,21461,3292.99,
1559,182,5,15266,5899.21,500.93
1560,247,5,3807,8891.91,
1561,99,12,28995,5225.39,415.23
1562,129,11,8512,1097.08,492.27
1563,30,14,18662,9160.31,70.35
1564,234,14,7152,6397.68,968.54
1565,232,8,13974,7466.0,
1566,89,14,6864,1554.58,204.2
1567,286,15,23849,5020.31,749.0
1568,144,10,23758,6255.4,
1569,41,15,9537,2386.43,
1570,304,4,1485,7094.54,
1571,238,4,17890,7847.82,501.08
1572,202,10,24253,8928.31,686.1
1573,142,8,3518,8765.8,827.85
1574,131,3,5241,9705.76,783.79
1575,98,10,1592,6759.53,
1576,180,6,25771,4416.84,
1577,303,8,27689,1453.96,51.28
1578,333,12,1055,9713.3,976.71
1579,83,15,17227,7901.59,965.58
1580,279,10,22483,9321.32,732.22
1581,61,5,20229,313.68,810.01
1582,100,12,26445,7599.83,
1583,127,13,20073,757.2,970.09
1584,290,15,23082,4486.99,86.03
1585,329,4,27491,5444.14,519.29
1586,88,1,13875,1219.54,
1587,339,6,14458,699.01,
1588,148,2,21290,356.5,321.99
1589,238,7,21092,151.33,840.35
1590,213,5,3150,3346.29,
1591,218,8,26462,4639.2,842.86
1592,15,10,20326,7222.13,
1593,187,4,3826,6555.36,917.64
1594,232,8,20805,3984.81,
1595,333,13,7626,5167.5,
1596,77,2,3729,138.79,
1597,306,11,7437,1892.66,
1598,270,13,19399,4759.97,903.79
1599,12,3,15406,7500.5,
1600,340,1,18373,529.91,
1601,332,11,12759,8787.68,755.75
1602,328,2,7436,2428.52,
1603,212,11,23727,6597.97,
1604,17,14,2718,5998.02,8.56
1605,213,11,426,8771.81,
1606,272,13,7830,8716.78,11.99
1607,1,6,26247,788.48,
1608,311,2,18226,7440.46,
1609,295,12,20412,8656.77,128.83
1610,226,9,2907,2563.9,305.75
1611,225,15,20255,7055.26,440.22
1612,278,12,12265,3691.29,878.51
1613,201,5,26839,152.28,77.88
1614,292,3,4293,5430.0,507.95
1615,111,1,27213,3739.2,791.51
1616,22,5,14290,9913.99,
1617,107,1,6342,8991.67,
1618,189,11,24345,6045.22,533.48
