balance_id,date_id,account_id,opening_balance,closing_balance,average_balance
652,362,29399,4099.65,1384.96,2742.3
653,160,4813,1890.31,2924.86,2407.59
654,182,8759,3106.27,1487.73,2297.0
655,13,20228,1818.79,3324.29,2571.54
656,334,2849,626.23,1434.3,1030.26
657,294,8522,1263.23,716.53,989.88
658,257,10243,2489.11,3721.27,3105.19
659,167,28876,627.56,378.05,502.8
660,57,25949,3043.02,3122.84,3082.93
661,110,576,1327.36,3014.66,2171.01
662,114,8305,1115.65,238.38,677.02
663,165,11086,2964.54,1407.83,2186.18
664,17,19369,339.42,498.22,418.82
665,282,18570,1158.77,2138.1,1648.43
666,226,11688,644.21,2321.96,1483.09
667,79,6893,57.06,1919.68,988.37
668,256,21367,4473.62,119.41,2296.51
669,284,8070,1828.73,2212.36,2020.55
670,241,7270,2377.55,2185.59,2281.57
671,174,29156,907.84,4665.34,2786.59
672,251,1784,3471.98,3993.07,3732.53
673,360,14342,862.89,897.79,880.34
674,266,11208,2663.39,2141.73,2402.56
675,123,22976,3147.52,1888.66,2518.09
676,325,13682,1085.0,1587.47,1336.24
677,290,28542,1791.57,4874.03,3332.8
678,182,14580,355.48,309.05,332.26
679,42,3758,19.05,3733.25,1876.15
680,292,14793,570.31,1734.04,1152.17
681,97,12783,866.76,1476.93,1171.85
682,333,290,1841.15,1225.58,1533.37
683,21,15583,712.19,3627.37,2169.78
684,154,13134,3705.64,3046.13,3375.89
685,350,21727,2639.99,705.2,1672.59
686,297,25052,2524.19,2498.48,2511.34
687,262,20650,1516.43,6039.72,3778.08
688,187,22994,332.92,3151.92,1742.42
689,212,19150,1519.23,1703.39,1611.31
690,121,7411,2552.94,3060.55,2806.74
691,264,15439,1001.46,1009.59,1005.53
692,188,20939,964.86,651.08,807.97
693,210,3374,693.07,1327.32,1010.19
694,164,17559,1921.33,252.18,1086.75
695,125,15406,893.91,1596.81,1245.36
696,178,24134,1187.58,1255.4,1221.49
697,50,5613,3454.01,3929.54,3691.78
698,365,12022,4890.26,1139.28,3014.77
699,282,11083,2301.66,2019.17,2160.41
700,295,22283,1705.9,154.82,930.36
701,243,17032,1255.24,2926.54,2090.89
702,99,15490,544.27,2939.06,1741.66
703,4,28631,755.61,1315.22,1035.41
704,228,9780,611.53,671.36,641.44
705,190,733,2934.32,1283.34,2108.83
706,317,29376,1146.81,2307.13,1726.97
707,302,24519,2395.7,6466.93,4431.32
708,163,24270,3173.99,4004.44,3589.22
709,170,8373,2442.2,1333.69,1887.94
710,159,24044,2319.1,2744.37,2531.73
711,208,18872,2397.49,602.48,1499.98
712,339,39,1149.86,497.13,823.49
713,49,21334,2521.45,4623.35,3572.4
714,364,19746,1119.08,973.42,1046.25
715,152,18304,358.84,4370.35,2364.6
716,272,26981,3070.09,4005.65,3537.87
717,262,22816,2618.75,1883.71,2251.23
718,319,24551,2623.64,246.37,1435.0
719,52,9706,2809.18,2193.71,2501.44
720,168,9997,94.77,1204.07,649.42
721,95,29580,2818.29,2048.62,2433.45
722,278,21308,1035.59,3357.57,2196.58
723,9,23435,2549.05,845.3,1697.18
724,101,2004,2522.49,2313.82,2418.15
725,233,4385,1402.64,2926.38,2164.51
726,151,5284,1303.41,1267.44,1285.43
727,113,25709,3710.13,3689.83,3699.98
728,66,12271,3146.68,1673.45,2410.07
729,144,24127,162.88,2596.84,1379.86
730,347,4710,2292.76,2148.13,2220.45
731,99,22444,1969.0,3053.33,2511.16
732,122,187,2583.14,1677.31,2130.22
733,256,15106,1068.71,2271.29,1670.0
734,181,23388,804.54,532.34,668.44
735,351,16017,963.53,5360.86,3162.19
736,310,1055,1809.34,3306.25,2557.8
737,215,11171,533.41,3297.11,1915.26
738,303,20572,3018.57,2267.63,2643.1
739,211,7618,3420.0,4515.98,3967.99
740,12,1350,1332.41,1512.95,1422.68
741,339,13535,1000.19,1232.24,1116.22
742,322,21962,800.21,4145.69,2472.95
743,334,13356,4827.23,2987.81,3907.52
744,348,20343,1931.55,1668.48,1800.01
745,144,21544,2821.13,2833.01,2827.07
746,240,24711,2847.74,3284.75,3066.24
747,346,25731,3248.68,5233.7,4241.19
748,317,7221,4137.71,36.97,2087.34
749,257,8027,3535.63,461.28,1998.45
750,364,29045,3131.27,1026.66,2078.97
751,29,10213,1372.65,1222.06,1297.36
752,94,28178,6083.06,1056.28,3569.67
753,118,5592,1443.61,46.92,745.26
754,308,29930,8.47,2278.78,1143.62
755,210,4795,955.44,2593.91,1774.67
756,290,22825,3684.66,3613.7,3649.18
757,59,17064,963.4,1735.82,1349.61
758,305,13605,3694.51,538.53,2116.52
759,269,13808,3504.26,1955.2,2729.73
760,63,27100,1795.06,976.39,1385.72
761,277,20157,2099.01,641.03,1370.02
762,225,18544,3159.6,1728.32,2443.96
763,70,9239,505.9,529.14,517.52
764,119,9595,1253.97,3374.73,2314.35
765,142,21155,3483.0,1814.77,2648.89
766,328,19782,1263.38,4390.02,2826.7
767,141,12492,211.42,1459.18,835.3
768,34,13987,2842.23,3375.53,3108.88
769,59,20891,1188.08,4573.09,2880.59
770,193,10262,840.22,1071.58,955.9
771,255,24679,932.74,2824.75,1878.74
772,39,19034,2626.0,2707.62,2666.81
773,59,93,1303.1,881.73,1092.41
774,333,29323,304.33,1110.55,707.44
775,212,16951,672.61,5853.59,3263.1
776,329,28186,1463.07,715.86,1089.46
777,276,3528,1765.81,1538.61,1652.21
778,170,5463,2832.52,1058.55,1945.53
779,117,15227,2867.89,3196.24,3032.06
780,71,660,2169.36,24.86,1097.11
781,88,6362,3135.1,4445.5,3790.3
782,198,1514,152.69,2712.03,1432.36
783,251,10857,1318.09,1111.96,1215.03
784,224,14029,1053.47,4666.21,2859.84
785,345,14318,4946.55,402.27,2674.41
786,78,26837,2252.34,1049.51,1650.93
787,151,19402,882.68,2096.41,1489.54
788,183,24143,2904.51,1538.67,2221.59
789,158,4876,2127.29,67.41,1097.35
790,124,3696,4333.86,1989.51,3161.68
791,331,10976,1767.84,2986.02,2376.93
792,177,6403,3806.09,150.4,1978.25
793,354,24496,3161.41,3219.75,3190.58
794,112,24806,1165.85,1837.91,1501.88
795,109,11199,1617.96,1331.86,1474.91
796,157,25011,3289.93,440.04,1864.98
797,141,8660,88.86,983.97,536.41
798,44,27921,2585.58,2233.27,2409.43
799,109,8107,1071.93,3571.72,2321.82
800,250,25733,2648.58,325.15,1486.87
801,71,4498,662.77,1653.39,1158.08
802,56,17926,3699.15,1239.31,2469.23
803,222,25785,1040.96,2096.47,1568.71
804,83,17423,3321.65,5092.07,4206.86
805,188,19155,3662.13,570.79,2116.46
806,22,5982,1209.51,2482.85,1846.18
807,347,26669,161.78,2678.65,1420.22
808,233,22371,1959.97,3365.95,2662.96
809,338,8100,2338.72,3657.41,2998.06
810,351,11853,1971.06,5011.69,3491.38
811,285,15195,627.7,4929.87,2778.78
812,299,10239,388.33,1024.85,706.59
813,58,16673,1964.74,3800.54,2882.64
814,16,29488,1365.57,2672.02,2018.8
815,243,935,2196.53,4610.36,3403.44
816,35,250,1843.87,2093.46,1968.66
817,120,24515,2671.19,2027.08,2349.14
818,93,18646,5459.32,3476.03,4467.68
819,124,26069,2168.79,3496.48,2832.64
820,53,25167,2394.81,3473.13,2933.97
821,288,7824,2551.61,3560.65,3056.13
822,304,29234,2144.82,533.08,1338.95
823,73,17946,2095.39,1938.17,2016.78
824,229,22675,1320.88,290.23,805.56
825,162,15118,2310.92,2340.67,2325.8
826,208,11471,3405.93,1746.2,2576.07
827,217,19029,2543.79,2816.42,2680.11
828,240,8917,1161.79,2216.44,1689.12
829,25,14342,1251.8,2605.17,1928.49
830,336,10266,1328.94,3602.38,2465.66
831,113,6727,2469.28,4565.87,3517.57
832,124,23685,3139.82,110.51,1625.17
833,363,24555,1696.73,3335.87,2516.3
834,241,7318,727.97,4850.13,2789.05
835,358,19237,346.16,2096.99,1221.57
836,107,21740,2709.1,850.92,1780.01
837,242,28091,2359.66,814.07,1586.87
838,286,1572,203.32,1080.55,641.93
839,23,28784,4214.5,982.93,2598.72
840,77,2854,280.77,442.25,361.51
841,291,14981,3119.85,1567.06,2343.45
842,297,2089,2267.66,4289.22,3278.44
843,214,11799,108.04,811.31,459.67
844,280,9404,439.25,1606.01,1022.63
845,303,11115,2060.22,1859.5,1959.86
846,169,24918,151.64,4949.2,2550.42
847,35,5739,4013.87,1761.19,2887.53
848,180,12407,2404.84,3275.98,2840.41
849,324,20735,1863.44,3144.58,2504.01
850,132,14118,1678.79,143.18,910.99
851,35,12173,2219.74,2236.62,2228.18
852,329,1776,2878.38,965.25,1921.82
853,313,12979,1124.62,2576.02,1850.32
854,153,2678,1864.32,4071.55,2967.93
855,279,11898,4795.57,1672.68,3234.12
856,273,21485,237.36,3428.23,1832.8
857,147,10539,1748.05,105.64,926.85
858,129,20566,371.2,1226.89,799.05
859,190,29171,1589.14,3034.62,2311.88
860,42,25686,107.9,1650.83,879.37
861,73,10233,2032.5,1593.7,1813.1
862,110,7157,2671.8,296.78,1484.29
863,34,15949,1194.99,3115.43,2155.21
864,240,28583,1923.97,4346.7,3135.34
865,228,27869,3119.61,24.66,1572.13
866,357,7164,2349.67,2465.21,2407.44
867,191,2006,3749.69,1968.38,2859.03
868,142,3663,714.79,1905.04,1309.91
869,353,12579,917.44,2273.73,1595.59
870,15,3963,727.08,1352.73,1039.9
871,247,2284,2046.01,1396.95,1721.48
872,291,29211,2191.22,3026.19,2608.7
873,77,16196,2433.28,698.83,1566.06
874,309,5364,400.61,2773.05,1586.83
875,168,5079,716.88,1468.65,1092.77
876,284,4443,3391.76,1737.8,2564.78
877,38,1867,2063.56,1919.17,1991.37
878,72,20645,3087.75,1238.3,2163.03
879,283,13777,1948.86,2990.14,2469.5
880,333,13968,2822.68,2407.81,2615.24
881,83,29570,535.37,699.18,617.27
882,258,3687,754.2,3046.61,1900.41
883,205,13026,1441.06,5076.87,3258.97
884,207,29442,2206.4,546.42,1376.41
885,206,26186,1974.64,2457.11,2215.88
886,266,28539,4439.08,1817.18,3128.13
887,162,19764,671.09,4516.31,2593.7
888,154,5722,449.8,4243.32,2346.56
889,78,20436,786.16,549.51,667.84
890,278,231,1857.46,3202.8,2530.13
891,205,5603,2782.01,3655.65,3218.83
892,182,23913,828.09,1514.5,1171.3
893,139,8865,2350.44,2047.87,2199.15
894,280,29141,1345.28,2250.87,1798.07
895,168,21073,1868.54,4409.44,3138.99
896,86,18920,3376.56,2340.47,2858.51
897,131,574,3191.08,1648.6,2419.84
898,217,14225,387.76,4095.11,2241.43
899,252,21857,1413.73,1075.63,1244.68
900,334,14369,2446.32,1460.71,1953.52
901,103,22237,1389.38,0.42,694.9
902,86,28843,1368.94,1647.66,1508.3
903,57,26796,1974.18,3113.61,2543.89
904,325,7369,5158.03,1537.24,3347.63
905,176,19800,3399.88,3287.76,3343.82
906,95,29865,2975.71,3052.56,3014.14
907,111,4456,3816.69,3031.34,3424.02
908,234,10879,1595.14,2624.73,2109.93
909,283,19863,2881.79,4300.75,3591.27
910,81,27799,186.71,3648.69,1917.7
911,154,11896,3431.71,1574.68,2503.2
912,231,20483,1727.34,2280.34,2003.84
913,146,16265,3704.03,733.62,2218.83
914,272,17416,1498.72,1279.55,1389.13
915,47,16446,315.14,4395.92,2355.53
916,313,5630,762.6,4433.97,2598.29
917,240,17886,1231.45,1210.7,1221.08
918,337,17320,2099.65,2581.32,2340.49
919,186,23744,724.13,1191.14,957.63
920,305,22753,4559.72,5780.01,5169.86
921,260,16527,3531.51,1583.97,2557.74
922,213,15442,4074.09,1690.62,2882.36
923,143,8179,1953.15,2182.29,2067.72
924,188,14416,1289.99,4466.03,2878.01
925,285,18055,2264.36,1183.77,1724.07
926,301,15084,2767.24,445.74,1606.49
927,281,26441,2455.56,1531.44,1993.5
928,62,16369,2498.66,928.28,1713.47
929,163,3160,1649.8,2153.41,1901.61
930,94,1559,1496.84,538.74,1017.79
931,149,6768,1770.18,1930.24,1850.21
932,303,1490,5577.58,3367.17,4472.38
933,295,18969,1767.19,1036.94,1402.07
934,245,20004,374.69,4610.61,2492.65
935,201,11669,821.34,818.09,819.72
936,117,7455,1262.75,2729.0,1995.88
937,300,13359,3394.93,1803.73,2599.33
938,305,3244,3698.65,1648.61,2673.63
939,73,2978,2005.61,2086.77,2046.19
940,262,3917,1087.12,4529.06,2808.09
941,219,497,3909.92,2192.81,3051.36
942,23,17131,2642.88,678.67,1660.78
943,297,28527,2268.06,3910.55,3089.31
944,307,21432,3244.35,132.87,1688.61
945,168,16548,1577.29,1370.29,1473.79
946,226,24975,1193.09,1219.18,1206.13
947,285,2539,1967.87,4110.38,3039.12
948,80,5831,3948.42,1091.44,2519.93
949,152,18200,643.92,2327.57,1485.75
950,129,10306,2319.59,844.68,1582.13
951,315,28074,608.54,2039.19,1323.87
952,53,26101,1058.66,1902.31,1480.49
953,65,25647,3262.18,3623.55,3442.86
954,225,26931,1291.27,2731.18,2011.22
955,288,2713,3936.79,1054.6,2495.69
956,201,7529,4191.31,3298.31,3744.81
957,87,11662,1784.12,2377.39,2080.76
958,326,3406,3015.07,2399.44,2707.26
959,324,10219,1909.73,4262.07,3085.9
960,332,23608,3956.29,348.69,2152.49
961,190,26277,3882.29,4682.0,4282.15
962,198,17810,1210.91,786.86,998.88
963,198,12093,2278.7,890.98,1584.84
964,280,22892,2805.26,4905.9,3855.58
965,240,3465,384.02,3185.22,1784.62
966,27,19875,3970.42,2095.59,3033.01
967,340,4997,1462.65,1152.28,1307.47
968,106,4003,3669.48,322.8,1996.14
969,221,14538,2014.27,2407.12,2210.69
970,121,9963,1306.48,2832.43,2069.45
971,86,11644,4620.95,2340.37,3480.66
972,81,8393,727.35,4145.54,2436.45
973,29,908,3835.79,678.54,2257.16
974,353,25153,1270.29,2155.38,1712.84
975,60,26413,42.19,2227.43,1134.81
976,213,24965,3702.23,206.22,1954.22
977,79,210,2660.81,1326.63,1993.72
978,25,2190,729.05,2677.64,1703.34
979,194,12854,1257.02,1029.27,1143.14
980,90,21393,447.99,963.72,705.86
981,290,15899,1025.14,1532.73,1278.93
982,201,15438,1019.71,3365.06,2192.39
983,71,12750,438.75,5590.21,3014.48
984,39,21906,3328.93,1323.56,2326.24
985,229,19978,156.66,1171.75,664.21
986,162,25181,4506.32,3021.89,3764.1
987,265,18205,1461.87,1449.15,1455.51
988,199,6392,3148.32,2826.76,2987.54
989,193,29314,2023.6,3033.22,2528.41
990,195,29,3846.15,202.12,2024.13
991,125,9002,1321.18,704.15,1012.66
992,93,21628,404.63,1578.72,991.67
993,260,19884,4429.52,313.66,2371.59
994,90,16049,4046.26,3908.57,3977.41
995,265,19356,4730.04,4360.07,4545.06
996,362,26634,2254.84,1032.99,1643.91
997,303,24284,1625.56,424.94,1025.25
998,206,7907,789.19,1289.24,1039.22
999,170,5052,1304.28,2798.45,2051.36
1000,55,29197,5526.25,640.17,3083.21
1001,177,10012,2230.95,2500.73,2365.84
1002,275,28618,3236.55,1646.17,2441.36
1003,336,15826,1106.66,7131.29,4118.98
1004,90,1297,1964.47,1350.22,1657.35
1005,339,17605,1283.9,413.78,848.84
1006,189,1099,2761.07,3963.12,3362.1
1007,127,1782,40.57,829.92,435.25
1008,226,9861,1133.43,2358.33,1745.88
1009,192,19642,1108.68,1619.95,1364.32
1010,231,15701,1890.55,2805.63,2348.09
1011,355,8271,2758.89,3970.75,3364.82
1012,320,133,2204.38,2043.76,2124.07
1013,308,20180,4363.67,1152.52,2758.1
1014,114,22621,595.6,1999.02,1297.31
1015,4,29503,2101.87,1052.56,1577.21
1016,363,22571,1842.7,3097.81,2470.26
1017,80,26544,1772.14,822.08,1297.11
1018,305,29915,1327.36,3939.36,2633.36
1019,336,12617,1583.71,2063.26,1823.49
1020,335,29486,2542.99,2131.12,2337.05
1021,5,18456,1353.48,1439.79,1396.63
1022,200,28023,2279.94,4637.21,3458.57
1023,323,5337,1284.42,1790.54,1537.48
1024,288,10360,1301.87,2867.3,2084.59
1025,277,28937,3493.34,424.89,1959.12
1026,32,17806,3487.91,1623.16,2555.53
1027,252,10836,474.2,1946.63,1210.41
1028,102,8697,2293.02,686.32,1489.67
1029,133,21450,880.18,1250.45,1065.32
1030,35,20854,1321.12,3069.54,2195.33
1031,335,17157,412.26,4691.2,2551.73
1032,51,5268,2225.24,3782.45,3003.84
1033,176,9200,4581.42,1894.66,3238.04
1034,360,19525,2404.14,0.44,1202.29
1035,10,15604,803.84,2823.67,1813.76
1036,119,10634,2388.19,2500.61,2444.4
1037,92,1128,3364.28,560.39,1962.34
1038,35,1785,3153.24,1746.28,2449.76
1039,289,23842,2350.15,6106.76,4228.45
1040,23,21127,1568.99,1942.67,1755.83
1041,341,17559,2453.5,2511.78,2482.64
1042,350,16778,254.16,3246.39,1750.27
1043,255,27934,2910.83,892.04,1901.43
1044,104,8074,3978.0,3510.94,3744.47
1045,28,28937,1691.36,575.34,1133.35
1046,258,19460,1859.92,1147.65,1503.79
1047,216,11242,718.34,1577.45,1147.89
1048,280,20224,320.88,2417.62,1369.25
1049,353,1319,2554.47,4832.49,3693.48
1050,41,19674,3070.22,195.07,1632.64
1051,28,11471,3822.7,1875.15,2848.93
1052,227,26810,340.79,3732.17,2036.48
1053,280,9601,117.86,4597.39,2357.62
1054,351,8441,4918.0,2582.94,3750.47
1055,176,137,3085.86,2548.66,2817.26
1056,30,27019,3426.66,1227.83,2327.24
1057,54,2182,2798.6,1635.28,2216.94
1058,134,17898,2460.14,3310.3,2885.22
1059,314,21359,2581.2,1944.74,2262.97
1060,190,18565,486.21,2607.09,1546.65
1061,89,9267,1171.62,2512.48,1842.05
1062,131,8967,313.46,3135.32,1724.39
1063,325,16789,888.98,4190.29,2539.64
1064,81,25923,1376.19,1150.66,1263.43
1065,287,1750,2990.61,2544.73,2767.67
1066,24,10842,3217.04,787.98,2002.51
1067,231,5561,1547.1,2280.05,1913.58
1068,136,25156,1461.82,1392.27,1427.05
1069,208,11186,2899.84,2018.24,2459.04
1070,265,5969,1168.68,148.89,658.79
1071,166,11813,1468.92,432.24,950.58
1072,185,17052,1159.91,2263.92,1711.91
1073,78,26687,3124.97,2417.2,2771.09
1074,18,16696,1710.42,1134.4,1422.41
1075,127,10455,7.82,2836.67,1422.25
1076,8,9109,714.07,2919.25,1816.66
1077,290,27620,2959.13,2176.88,2568.01
1078,54,10741,3661.96,2427.16,3044.56
1079,63,8119,959.28,3034.82,1997.05
1080,9,9908,52.24,2327.14,1189.69
1081,215,8125,181.5,2178.66,1180.08
1082,356,16089,481.01,266.35,373.68
1083,362,346,1525.58,949.14,1237.36
1084,233,6265,260.52,1198.44,729.48
1085,116,15701,1351.95,1922.19,1637.07
1086,301,24280,2709.15,3829.75,3269.45
1087,91,8744,4835.51,4135.58,4485.55
1088,151,23908,529.54,252.51,391.02
1089,92,22312,551.54,2842.38,1696.96
1090,122,17683,2852.5,1153.86,2003.18
1091,134,17592,2967.85,3088.75,3028.3
1092,298,13108,2723.03,1094.01,1908.52
1093,255,2102,445.87,3228.49,1837.18
1094,71,8666,801.5,2762.78,1782.14
1095,339,18518,2499.5,1515.16,2007.33
1096,351,22152,2046.9,3932.47,2989.68
1097,194,26157,128.27,2709.01,1418.64
1098,61,2895,5124.99,2887.12,4006.05
1099,260,25227,2025.24,414.14,1219.69
1100,8,24801,4492.81,2434.46,3463.64
1101,132,16975,5092.91,2951.28,4022.1
1102,152,21240,2642.7,724.43,1683.56
1103,238,8048,4640.91,3534.31,4087.61
1104,95,8075,4520.7,2873.12,3696.91
1105,240,17344,3396.22,1248.07,2322.14
1106,82,19354,2018.84,2513.01,2265.93
1107,8,10652,3652.52,2298.92,2975.72
1108,158,22868,4751.36,1792.42,3271.89
1109,147,17078,1874.92,2368.47,2121.69
1110,125,13198,1024.46,1090.03,1057.24
1111,185,10999,2324.37,1618.29,1971.33
1112,192,15994,4469.49,1538.45,3003.97
1113,181,14251,4065.59,810.2,2437.89
1114,344,11121,3132.32,3098.09,3115.2
1115,300,3346,1027.36,2264.99,1646.17
1116,197,9637,3784.3,1674.6,2729.45
1117,169,29511,3338.24,3875.64,3606.94
1118,173,12974,1410.4,1963.24,1686.82
1119,58,16608,2196.02,2517.06,2356.54
1120,302,25088,1055.4,1318.9,1187.15
1121,244,20299,1285.05,5630.87,3457.96
1122,350,9808,1884.14,2860.28,2372.21
1123,167,7146,1220.52,908.86,1064.69
1124,235,22553,1863.93,771.55,1317.74
1125,20,24820,1408.86,3888.91,2648.88
1126,161,24010,5674.29,1616.64,3645.47
1127,1,9043,1771.95,2522.9,2147.43
1128,329,22371,175.78,2330.43,1253.11
1129,149,845,3075.8,2091.59,2583.7
1130,27,11004,2537.43,2999.63,2768.53
1131,347,27492,2916.79,3149.7,3033.24
1132,67,14485,76.77,2098.5,1087.63
1133,67,2773,837.58,980.36,908.97
1134,45,12210,294.85,1386.53,840.69
1135,71,29549,117.72,1059.02,588.37
1136,68,12723,1967.47,1359.62,1663.55
1137,89,11028,2994.9,4282.26,3638.58
1138,48,23801,465.99,3515.36,1990.68
1139,264,11864,1895.27,1429.62,1662.44
1140,136,28704,2665.74,1036.77,1851.25
1141,64,16503,2217.59,2850.22,2533.9
1142,154,25,1682.87,1593.69,1638.28
1143,59,19698,562.19,1990.54,1276.37
1144,264,21665,703.1,811.01,757.06
1145,26,1719,895.92,3791.34,2343.63
1146,345,2498,1714.21,485.08,1099.64
1147,354,19857,2724.72,1083.09,1903.9
1148,346,4735,2070.13,1579.91,1825.02
1149,36,15899,3296.61,2704.33,3000.47
1150,60,20162,1121.83,2943.5,2032.66
1151,137,25620,2063.88,2530.55,2297.22
1152,155,23227,1370.96,1487.4,1429.18
1153,4,1734,1682.11,2694.23,2188.17
1154,294,21316,4080.96,3696.49,3888.72
1155,184,5001,2866.68,2103.65,2485.16
1156,143,5174,4558.69,2269.05,3413.87
1157,274,12058,812.2,1542.66,1177.43
1158,17,7644,3721.41,1837.9,2779.65
1159,209,28454,4015.3,3190.47,3602.89
1160,98,21488,150.8,434.02,292.41
1161,164,27754,1526.63,2292.45,1909.54
1162,114,23798,1042.25,3908.42,2475.34
1163,219,27423,4879.48,1950.53,3415.0
1164,178,1390,2017.7,1556.84,1787.27
1165,265,16950,1712.35,2211.01,1961.68
1166,248,10388,946.91,4041.17,2494.04
1167,250,7468,3055.18,911.76,1983.47
1168,209,6618,2327.56,17.39,1172.47
1169,242,21216,2733.45,2666.0,2699.72
1170,148,1487,135.25,2859.36,1497.31
1171,90,6820,2802.73,375.56,1589.14
1172,18,21659,2926.1,2299.61,2612.86
1173,98,17163,3399.28,4445.87,3922.57
1174,45,19620,3683.39,494.64,2089.01
1175,242,22784,1153.91,4534.72,2844.32
1176,299,19733,1775.2,2629.83,2202.51
1177,140,24654,1209.54,1817.8,1513.67
1178,87,29867,2362.83,1128.55,1745.69
1179,190,25184,2781.56,556.59,1669.08
1180,321,9013,646.95,355.94,501.45
1181,333,12746,3496.97,1931.36,2714.16
1182,338,6887,4539.23,917.37,2728.3
1183,192,15341,264.98,148.96,206.97
1184,252,8857,298.65,1808.66,1053.65
1185,251,19001,1444.54,2290.94,1867.74
1186,353,4531,1597.95,2028.81,1813.38
1187,62,2518,381.98,2543.17,1462.58
1188,128,9470,1119.54,439.43,779.49
1189,22,24411,3088.35,3480.77,3284.56
1190,81,4607,301.43,755.7,528.57
1191,129,29291,791.43,1221.55,1006.49
1192,36,22330,2717.39,3240.68,2979.03
1193,213,22979,3159.21,2449.34,2804.28
1194,326,14785,1219.42,1658.48,1438.95
1195,270,27377,705.58,1977.57,1341.58
1196,306,10516,4643.77,3363.38,4003.58
1197,240,27196,6761.47,1243.15,4002.31
1198,191,1082,85.24,1384.49,734.87
1199,262,29234,4327.85,610.14,2469.0
1200,2,14226,2884.9,4053.25,3469.07
1201,260,5233,3669.06,812.92,2240.99
1202,202,6208,5466.43,2620.61,4043.52
1203,248,8645,2140.24,2648.55,2394.39
1204,338,10107,1545.51,3183.98,2364.74
1205,103,24386,4668.16,427.02,2547.59
1206,148,22374,4761.74,816.43,2789.09
1207,65,20081,1996.89,369.01,1182.95
1208,293,7851,3815.73,3826.3,3821.02
1209,321,29532,1430.47,2834.53,2132.5
1210,174,10228,2886.3,805.55,1845.93
1211,82,28098,3121.91,2590.46,2856.18
1212,336,29974,2459.39,1967.23,2213.31
1213,65,29311,3453.87,1032.24,2243.05
1214,129,25680,1835.35,580.27,1207.81
1215,65,22906,679.67,720.36,700.01
1216,142,26361,3194.37,1320.23,2257.3
1217,207,806,3632.11,2707.36,3169.74
1218,45,29683,1408.34,2535.65,1971.99
1219,200,2324,2489.82,506.19,1498.01
1220,365,9792,3523.21,4191.65,3857.43
1221,190,18525,738.74,2368.74,1553.74
1222,195,26431,1551.3,3399.82,2475.56
1223,246,2813,321.16,1258.83,790.0
1224,38,24836,1936.67,1918.93,1927.8
1225,123,16047,2270.85,279.84,1275.35
1226,331,26858,4338.37,3219.12,3778.74
1227,248,10248,157.0,4222.1,2189.55
1228,137,1452,1142.81,656.25,899.53
